DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
266,HILLTOPS,414426,NORMAL,"",,244,"BACK CREEK RD","YOUNG",2594,"1/800522",RU4,9.778,H,01/07/2018,284000,14A(1),6A(1),01/07/2017,227000,14A(1),6A(1),01/07/2016,216000,14A(1),6A(1),01/07/2015,180000,14A(1),6A(1),01/07/2014,180000,14A(1),6A(1),
266,HILLTOPS,414427,NORMAL,"",,2,"BACK CREEK RD","YOUNG",2594,"1/844264",R1,620.7,M,01/07/2018,52900,14A(1),6A(1),01/07/2017,44100,14A(1),6A(1),01/07/2016,42000,14A(1),6A(1),01/07/2015,40000,14A(1),6A(1),01/07/2014,40000,14A(1),6A(1),
266,HILLTOPS,414428,NORMAL,"",,4,"BACK CREEK RD","YOUNG",2594,"3/844264",R1,606.1,M,01/07/2018,52900,14A(1),6A(1),01/07/2017,44100,14A(1),6A(1),01/07/2016,42000,14A(1),6A(1),01/07/2015,40000,14A(1),6A(1),01/07/2014,40000,14A(1),6A(1),
266,HILLTOPS,414429,NORMAL,"",,6,"BACK CREEK RD","YOUNG",2594,"10/A/1075",R1,1189,M,01/07/2018,65800,14A(1),6A(1),01/07/2017,54800,14A(1),6A(1),01/07/2016,52200,14A(1),6A(1),01/07/2015,49700,14A(1),6A(1),01/07/2014,49700,14A(1),6A(1),
266,HILLTOPS,414430,NORMAL,"",,8,"BACK CREEK RD","YOUNG",2594,"9/A/1075",R1,1157,M,01/07/2018,65800,14A(1),6A(1),01/07/2017,54800,14A(1),6A(1),01/07/2016,52200,14A(1),6A(1),01/07/2015,49700,14A(1),6A(1),01/07/2014,49700,14A(1),6A(1),
266,HILLTOPS,414431,NORMAL,"",,10,"BACK CREEK RD","YOUNG",2594,"8/A/1075",R1,1132,M,01/07/2018,65800,14A(1),6A(1),01/07/2017,54800,14A(1),6A(1),01/07/2016,52200,14A(1),6A(1),01/07/2015,49700,14A(1),6A(1),01/07/2014,49700,14A(1),6A(1),
266,HILLTOPS,414432,NORMAL,"",,12,"BACK CREEK RD","YOUNG",2594,"7/A/1075",R1,1107,M,01/07/2018,65800,14A(1),6A(1),01/07/2017,54800,14A(1),6A(1),01/07/2016,52200,14A(1),6A(1),01/07/2015,49700,14A(1),6A(1),01/07/2014,49700,14A(1),6A(1),
266,HILLTOPS,414433,NORMAL,"",,14,"BACK CREEK RD","YOUNG",2594,"6/A/1075",R1,1075,M,01/07/2018,65800,14A(1),6A(1),01/07/2017,54800,14A(1),6A(1),01/07/2016,52200,14A(1),6A(1),01/07/2015,49700,14A(1),6A(1),01/07/2014,49700,14A(1),6A(1),
266,HILLTOPS,414434,NORMAL,"",,16,"BACK CREEK RD","YOUNG",2594,"5/A/1075",R1,1050,M,01/07/2018,65800,14A(1),6A(1),01/07/2017,54800,14A(1),6A(1),01/07/2016,52200,14A(1),6A(1),01/07/2015,49700,14A(1),6A(1),01/07/2014,49700,14A(1),6A(1),
266,HILLTOPS,414435,NORMAL,"",,18,"BACK CREEK RD","YOUNG",2594,"4/A/1075",R1,1018,M,01/07/2018,65800,14A(1),6A(1),01/07/2017,54800,14A(1),6A(1),01/07/2016,52200,14A(1),6A(1),01/07/2015,49700,14A(1),6A(1),01/07/2014,49700,14A(1),6A(1),
266,HILLTOPS,414436,NORMAL,"",,20,"BACK CREEK RD","YOUNG",2594,"3/A/1075",R1,992.7,M,01/07/2018,65800,14A(1),6A(1),01/07/2017,54800,14A(1),6A(1),01/07/2016,52200,14A(1),6A(1),01/07/2015,49700,14A(1),6A(1),01/07/2014,49700,14A(1),6A(1),
266,HILLTOPS,414437,NORMAL,"",,22,"BACK CREEK RD","YOUNG",2594,"2/A/1075",R1,967.4,M,01/07/2018,65800,14A(1),6A(1),01/07/2017,54800,14A(1),6A(1),01/07/2016,52200,14A(1),6A(1),01/07/2015,49700,14A(1),6A(1),01/07/2014,49700,14A(1),6A(1),
266,HILLTOPS,414438,NORMAL,"",,24,"BACK CREEK RD","YOUNG",2594,"1/A/1075",R1,1138,M,01/07/2018,65800,14A(1),6A(1),01/07/2017,54800,14A(1),6A(1),01/07/2016,52200,14A(1),6A(1),01/07/2015,49700,14A(1),6A(1),01/07/2014,49700,14A(1),6A(1),
266,HILLTOPS,414439,NORMAL,"",,24A,"BACK CREEK RD","YOUNG",2594,"6/229658",R1,1454,M,01/07/2018,81200,14A(1),6A(1),01/07/2017,67700,14A(1),6A(1),01/07/2016,64500,14A(1),6A(1),01/07/2015,61400,14A(1),6A(1),01/07/2014,61400,14A(1),6A(1),
266,HILLTOPS,414440,NORMAL,"",,26,"BACK CREEK RD","YOUNG",2594,"1/241646",R1,1227,M,01/07/2018,78700,14A(1),6A(1),01/07/2017,65600,14A(1),6A(1),01/07/2016,62500,14A(1),6A(1),01/07/2015,59500,14A(1),6A(1),01/07/2014,59500,14A(1),6A(1),
266,HILLTOPS,414442,NORMAL,"",,32,"BACK CREEK RD","YOUNG",2594,"4/241646",R1,834.7,M,01/07/2018,72200,14A(1),6A(1),01/07/2017,60200,14A(1),6A(1),01/07/2016,57300,14A(1),6A(1),01/07/2015,54600,14A(1),6A(1),01/07/2014,54600,14A(1),6A(1),
266,HILLTOPS,414443,NORMAL,"",,34,"BACK CREEK RD","YOUNG",2594,"5/241646",R1,834.7,M,01/07/2018,72200,14A(1),6A(1),01/07/2017,60200,14A(1),6A(1),01/07/2016,57300,14A(1),6A(1),01/07/2015,54600,14A(1),6A(1),01/07/2014,54600,14A(1),6A(1),
266,HILLTOPS,414444,NORMAL,"",,36,"BACK CREEK RD","YOUNG",2594,"6/241646",R1,834.7,M,01/07/2018,72200,14A(1),6A(1),01/07/2017,60200,14A(1),6A(1),01/07/2016,57300,14A(1),6A(1),01/07/2015,54600,14A(1),6A(1),01/07/2014,54600,14A(1),6A(1),
266,HILLTOPS,414445,NORMAL,"",,38,"BACK CREEK RD","YOUNG",2594,"7/241646",R1,834.7,M,01/07/2018,72200,14A(1),6A(1),01/07/2017,60200,14A(1),6A(1),01/07/2016,57300,14A(1),6A(1),01/07/2015,54600,14A(1),6A(1),01/07/2014,54600,14A(1),6A(1),
266,HILLTOPS,414446,NORMAL,"",,40,"BACK CREEK RD","YOUNG",2594,"8/241646",R1,834.7,M,01/07/2018,72200,14A(1),6A(1),01/07/2017,60200,14A(1),6A(1),01/07/2016,57300,14A(1),6A(1),01/07/2015,54600,14A(1),6A(1),01/07/2014,54600,14A(1),6A(1),
266,HILLTOPS,414447,NORMAL,"",,42,"BACK CREEK RD","YOUNG",2594,"9/241646",R1,809.3,M,01/07/2018,72200,14A(1),6A(1),01/07/2017,60200,14A(1),6A(1),01/07/2016,57300,14A(1),6A(1),01/07/2015,54600,14A(1),6A(1),01/07/2014,54600,14A(1),6A(1),
266,HILLTOPS,414448,NORMAL,"",,44,"BACK CREEK RD","YOUNG",2594,"10/241646",R1,847.3,M,01/07/2018,72200,14A(1),6A(1),01/07/2017,60200,14A(1),6A(1),01/07/2016,57300,14A(1),6A(1),01/07/2015,54600,14A(1),6A(1),01/07/2014,54600,14A(1),6A(1),
266,HILLTOPS,414449,NORMAL,"",,46,"BACK CREEK RD","YOUNG",2594,"2/802445",R1,4884,M,01/07/2018,179000,14A(1),6A(1),01/07/2017,167000,14A(1),6A(1),01/07/2016,152000,14A(1),6A(1),01/07/2015,139000,14A(1),6A(1),01/07/2014,139000,14A(1),6A(1),
266,HILLTOPS,414450,NORMAL,"",,50,"BACK CREEK RD","YOUNG",2594,"1/829900",R1,855.4,M,01/07/2018,72200,14A(1),6A(1),01/07/2017,60200,14A(1),6A(1),01/07/2016,57300,14A(1),6A(1),01/07/2015,54600,14A(1),6A(1),01/07/2014,54600,14A(1),6A(1),
266,HILLTOPS,414451,NORMAL,"",,52,"BACK CREEK RD","YOUNG",2594,"2/829900",R1,852,M,01/07/2018,72200,14A(1),6A(1),01/07/2017,60200,14A(1),6A(1),01/07/2016,57300,14A(1),6A(1),01/07/2015,54600,14A(1),6A(1),01/07/2014,54600,14A(1),6A(1),
266,HILLTOPS,414452,NORMAL,"",,54,"BACK CREEK RD","YOUNG",2594,"3/829900",R1,852,M,01/07/2018,72200,14A(1),6A(1),01/07/2017,60200,14A(1),6A(1),01/07/2016,57300,14A(1),6A(1),01/07/2015,54600,14A(1),6A(1),01/07/2014,54600,14A(1),6A(1),
266,HILLTOPS,414453,NORMAL,"",,56,"BACK CREEK RD","YOUNG",2594,"4/829900",R1,852,M,01/07/2018,72200,14A(1),6A(1),01/07/2017,60200,14A(1),6A(1),01/07/2016,57300,14A(1),6A(1),01/07/2015,54600,14A(1),6A(1),01/07/2014,54600,14A(1),6A(1),
266,HILLTOPS,414454,NORMAL,"",,58,"BACK CREEK RD","YOUNG",2594,"5/829900",R1,888.4,M,01/07/2018,72200,14A(1),6A(1),01/07/2017,60200,14A(1),6A(1),01/07/2016,57300,14A(1),6A(1),01/07/2015,54600,14A(1),6A(1),01/07/2014,54600,14A(1),6A(1),
266,HILLTOPS,414455,NORMAL,"",,60,"BACK CREEK RD","YOUNG",2594,"6/829900",R1,823.6,M,01/07/2018,72200,14A(1),6A(1),01/07/2017,60200,14A(1),6A(1),01/07/2016,57300,14A(1),6A(1),01/07/2015,54600,14A(1),6A(1),01/07/2014,54600,14A(1),6A(1),
266,HILLTOPS,414456,NORMAL,"",,62,"BACK CREEK RD","YOUNG",2594,"7/829900",R1,844,M,01/07/2018,72200,14A(1),6A(1),01/07/2017,60200,14A(1),6A(1),01/07/2016,57300,14A(1),6A(1),01/07/2015,54600,14A(1),6A(1),01/07/2014,54600,14A(1),6A(1),
266,HILLTOPS,414457,NORMAL,"",,64,"BACK CREEK RD","YOUNG",2594,"23/829901",R1,1035,M,01/07/2018,84500,14A(1),6A(1),01/07/2017,70400,14A(1),6A(1),01/07/2016,67000,14A(1),6A(1),01/07/2015,63800,14A(1),6A(1),01/07/2014,63800,14A(1),6A(1),
266,HILLTOPS,414458,NORMAL,"",,66,"BACK CREEK RD","YOUNG",2594,"24/829901",R1,1704,M,01/07/2018,131000,14A(1),6A(1),01/07/2017,109000,14A(1),6A(1),01/07/2016,104000,14A(1),6A(1),01/07/2015,99200,14A(1),6A(1),01/07/2014,99200,14A(1),6A(1),
266,HILLTOPS,414459,NORMAL,"",,68,"BACK CREEK RD","YOUNG",2594,"36/842693 (PUBLIC RESERVE - BUFFER ZONE)",RE1,502.7,M,01/07/2018,5170,14A(1),6A(1),01/07/2017,4310,14A(1),6A(1),01/07/2016,4310,14A(1),6A(1),01/07/2015,4100,14A(1),6A(1),01/07/2014,3730,14A(1),6A(1),
266,HILLTOPS,414460,NORMAL,"",,86,"BACK CREEK RD","YOUNG",2594,"28/754611",R1,2.509,H,01/07/2018,175000,14A(1),6A(1),01/07/2017,159000,14A(1),6A(1),01/07/2016,151000,14A(1),6A(1),01/07/2015,144000,14A(1),6A(1),01/07/2014,144000,14A(1),6A(1),
266,HILLTOPS,414461,NORMAL,"",,115,"BACK CREEK RD","YOUNG",2594,"1/1008211",R5,1,H,01/07/2018,146000,14A(1),6A(1),01/07/2017,122000,14A(1),6A(1),01/07/2016,122000,14A(1),6A(1),01/07/2015,116000,14A(1),6A(1),01/07/2014,110000,14A(1),6A(1),
266,HILLTOPS,414462,NORMAL,"",,127,"BACK CREEK RD","YOUNG",2594,"2/1008211",R5,3.876,H,01/07/2018,194000,14A(1),6A(1),01/07/2017,162000,14A(1),6A(1),01/07/2016,162000,14A(1),6A(1),01/07/2015,154000,14A(1),6A(1),01/07/2014,147000,14A(1),6A(1),
266,HILLTOPS,414463,NORMAL,"",,137,"BACK CREEK RD","YOUNG",2594,"2/825341",R5,3320,M,01/07/2018,92600,14A(1),6A(1),01/07/2017,77200,14A(1),6A(1),01/07/2016,77200,14A(1),6A(1),01/07/2015,73500,14A(1),6A(1),01/07/2014,70000,14A(6),6A(1),
266,HILLTOPS,414465,NORMAL,"",,201,"BACK CREEK RD","YOUNG",2594,"1/716630",R5,3.32,H,01/07/2018,191000,14A(1),6A(1),01/07/2017,159000,14A(1),6A(1),01/07/2016,159000,14A(1),6A(1),01/07/2015,151000,14A(1),6A(1),01/07/2014,144000,14A(1),6A(1),
266,HILLTOPS,414466,NORMAL,"",,203,"BACK CREEK RD","YOUNG",2594,"2/716630",R5,3.26,H,01/07/2018,191000,14A(1),6A(1),01/07/2017,159000,14A(1),6A(1),01/07/2016,159000,14A(1),6A(1),01/07/2015,151000,14A(1),6A(1),01/07/2014,144000,14A(1),6A(1),
266,HILLTOPS,414468,NORMAL,"",,3,"BARWANG ST","YOUNG",2594,"8/70/31921",R1,676.6,M,01/07/2018,77200,14A(1),6A(1),01/07/2017,67100,14A(1),6A(1),01/07/2016,67100,14A(1),6A(1),01/07/2015,61000,14A(1),6A(1),01/07/2014,61000,14A(1),6A(1),
266,HILLTOPS,414469,NORMAL,"",,5,"BARWANG ST","YOUNG",2594,"9/70/31921",R1,765.1,M,01/07/2018,77200,14A(1),6A(1),01/07/2017,67100,14A(1),6A(1),01/07/2016,67100,14A(1),6A(1),01/07/2015,61000,14A(1),6A(1),01/07/2014,61000,14A(1),6A(1),
266,HILLTOPS,414470,NORMAL,"",,9,"BARWANG ST","YOUNG",2594,"10/70/31921",R1,644.9,M,01/07/2018,72200,14A(1),6A(1),01/07/2017,62800,14A(1),6A(1),01/07/2016,62800,14A(1),6A(1),01/07/2015,57100,14A(1),6A(1),01/07/2014,57100,14A(1),6A(1),
266,HILLTOPS,414471,NORMAL,"",,11,"BARWANG ST","YOUNG",2594,"11/70/31921",R1,645,M,01/07/2018,72200,14A(1),6A(1),01/07/2017,62800,14A(1),6A(1),01/07/2016,62800,14A(1),6A(1),01/07/2015,57100,14A(1),6A(1),01/07/2014,57100,14A(1),6A(1),
266,HILLTOPS,414472,NORMAL,"",,13,"BARWANG ST","YOUNG",2594,"12/70/31921",R1,645,M,01/07/2018,72200,14A(1),6A(1),01/07/2017,62800,14A(1),6A(1),01/07/2016,62800,14A(1),6A(1),01/07/2015,57100,14A(1),6A(1),01/07/2014,57100,14A(1),6A(1),
266,HILLTOPS,414473,NORMAL,"",,15,"BARWANG ST","YOUNG",2594,"13/70/31921",R1,644.9,M,01/07/2018,72200,14A(1),6A(1),01/07/2017,62800,14A(1),6A(1),01/07/2016,62800,14A(1),6A(1),01/07/2015,57100,14A(1),6A(1),01/07/2014,57100,14A(1),6A(1),
266,HILLTOPS,414474,NORMAL,"",,4,"BARWANG ST","YOUNG",2594,"10/71/31921",R1,613.4,M,01/07/2018,60400,14A(1),6A(1),01/07/2017,52500,14A(1),6A(1),01/07/2016,52500,14A(1),6A(1),01/07/2015,47700,14A(1),6A(1),01/07/2014,47700,14A(1),6A(1),
266,HILLTOPS,414475,NORMAL,"",,6,"BARWANG ST","YOUNG",2594,"9/71/31921",R1,613.3,M,01/07/2018,60400,14A(1),6A(1),01/07/2017,52500,14A(1),6A(1),01/07/2016,52500,14A(1),6A(1),01/07/2015,47700,14A(1),6A(1),01/07/2014,47700,14A(1),6A(1),
266,HILLTOPS,414476,NORMAL,"",,8,"BARWANG ST","YOUNG",2594,"8/71/31921",R1,575.3,M,01/07/2018,60400,14A(1),6A(1),01/07/2017,52500,14A(1),6A(1),01/07/2016,52500,14A(1),6A(1),01/07/2015,47700,14A(1),6A(1),01/07/2014,47700,14A(1),6A(1),
266,HILLTOPS,414477,NORMAL,"",,10,"BARWANG ST","YOUNG",2594,"7/71/31921",R1,578.7,M,01/07/2018,60400,14A(1),6A(1),01/07/2017,52500,14A(1),6A(1),01/07/2016,52500,14A(1),6A(1),01/07/2015,47700,14A(1),6A(1),01/07/2014,47700,14A(1),6A(1),
266,HILLTOPS,414478,NORMAL,"",,12,"BARWANG ST","YOUNG",2594,"6/71/31921",R1,580.6,M,01/07/2018,60400,14A(1),6A(1),01/07/2017,52500,14A(1),6A(1),01/07/2016,52500,14A(1),6A(1),01/07/2015,47700,14A(1),6A(1),01/07/2014,47700,14A(1),6A(1),
266,HILLTOPS,414479,NORMAL,"",,14,"BARWANG ST","YOUNG",2594,"5/71/31921",R1,615,M,01/07/2018,60400,14A(1),6A(1),01/07/2017,52500,14A(1),6A(1),01/07/2016,52500,14A(1),6A(1),01/07/2015,47700,14A(1),6A(1),01/07/2014,47700,14A(1),6A(1),
266,HILLTOPS,414480,NORMAL,"",,16,"BARWANG ST","YOUNG",2594,"4/71/31921",R1,642.4,M,01/07/2018,60400,14A(1),6A(1),01/07/2017,52500,14A(1),6A(1),01/07/2016,52500,14A(1),6A(1),01/07/2015,47700,14A(1),6A(1),01/07/2014,47700,14A(1),6A(1),
266,HILLTOPS,414481,NORMAL,"",,18,"BARWANG ST","YOUNG",2594,"3/71/31921",R1,676.6,M,01/07/2018,60400,14A(1),6A(1),01/07/2017,52500,14A(1),6A(1),01/07/2016,52500,14A(1),6A(1),01/07/2015,47700,14A(1),6A(1),01/07/2014,47700,14A(1),6A(1),
266,HILLTOPS,414482,NORMAL,"",,20,"BARWANG ST","YOUNG",2594,"2/71/31921",R1,720.8,M,01/07/2018,60400,14A(1),6A(1),01/07/2017,52500,14A(1),6A(1),01/07/2016,52500,14A(1),6A(1),01/07/2015,47700,14A(1),6A(1),01/07/2014,47700,14A(1),6A(1),
266,HILLTOPS,414483,NORMAL,"",,2,"BENDICK ST","YOUNG",2594,"20/237744",R1,645,M,01/07/2018,50700,14A(1),6A(1),01/07/2017,44100,14A(1),6A(1),01/07/2016,38600,14A(1),6A(1),01/07/2015,36800,14A(1),6A(1),01/07/2014,36800,14A(1),6A(1),
266,HILLTOPS,414484,NORMAL,"",,4,"BENDICK ST","YOUNG",2594,"54/237744 Housing PRN 114666",R1,638.6,M,01/07/2018,50700,14A(1),6A(1),01/07/2017,44100,14A(1),6A(1),01/07/2016,33000,14A(1),6A(1),01/07/2015,31400,14A(1),6A(1),01/07/2014,31400,14A(1),6A(1),
266,HILLTOPS,414485,NORMAL,"",,6,"BENDICK ST","YOUNG",2594,"53/237744",R1,664,M,01/07/2018,50700,14A(1),6A(1),01/07/2017,44100,14A(1),6A(1),01/07/2016,33000,14A(1),6A(1),01/07/2015,31400,14A(1),6A(1),01/07/2014,31400,14A(1),6A(1),
266,HILLTOPS,414486,NORMAL,"",,8,"BENDICK ST","YOUNG",2594,"32/237744",R1,657.6,M,01/07/2018,50700,14A(1),6A(1),01/07/2017,44100,14A(1),6A(1),01/07/2016,33000,14A(1),6A(1),01/07/2015,31400,14A(1),6A(1),01/07/2014,31400,14A(1),6A(1),
266,HILLTOPS,414487,NORMAL,"",,10,"BENDICK ST","YOUNG",2594,"31/237744 Housing PRN 114667",R1,708.2,M,01/07/2018,50700,14A(1),6A(1),01/07/2017,44100,14A(1),6A(1),01/07/2016,33000,14A(1),6A(1),01/07/2015,31400,14A(1),6A(1),01/07/2014,31400,14A(1),6A(1),
266,HILLTOPS,414488,NORMAL,"",,12,"BENDICK ST","YOUNG",2594,"30/237744 Housing PRN 114668",R1,689.2,M,01/07/2018,50700,14A(1),6A(1),01/07/2017,44100,14A(1),6A(1),01/07/2016,33000,14A(1),6A(1),01/07/2015,31400,14A(1),6A(1),01/07/2014,31400,14A(1),6A(1),
266,HILLTOPS,414489,NORMAL,"",,14,"BENDICK ST","YOUNG",2594,"3/237744 Housing PRN 114826",R1,638.6,M,01/07/2018,50700,14A(1),6A(1),01/07/2017,44100,14A(1),6A(1),01/07/2016,33000,14A(1),6A(1),01/07/2015,31400,14A(1),6A(1),01/07/2014,31400,14A(1),6A(1),
266,HILLTOPS,414490,NORMAL,"",,17,"BENDICK ST","YOUNG",2594,"2/237744 Housing PRN 114827",R1,588.1,M,01/07/2018,47100,14A(1),6A(1),01/07/2017,41000,14A(1),6A(1),01/07/2016,33000,14A(1),6A(1),01/07/2015,31400,14A(1),6A(1),01/07/2014,31400,14A(1),6A(1),
266,HILLTOPS,414491,NORMAL,"",,15,"BENDICK ST","YOUNG",2594,"29/237744",R1,594.4,M,01/07/2018,47100,14A(1),6A(1),01/07/2017,41000,14A(1),6A(1),01/07/2016,33000,14A(1),6A(1),01/07/2015,31400,14A(1),6A(1),01/07/2014,31400,14A(1),6A(1),
266,HILLTOPS,414492,NORMAL,"",,13,"BENDICK ST","YOUNG",2594,"28/237744",R1,619.7,M,01/07/2018,47100,14A(1),6A(1),01/07/2017,41000,14A(1),6A(1),01/07/2016,33000,14A(1),6A(1),01/07/2015,31400,14A(1),6A(1),01/07/2014,31400,14A(1),6A(1),
266,HILLTOPS,414493,NORMAL,"",,11,"BENDICK ST","YOUNG",2594,"27/237744",R1,607.1,M,01/07/2018,47100,14A(1),6A(1),01/07/2017,41000,14A(1),6A(1),01/07/2016,33000,14A(1),6A(1),01/07/2015,31400,14A(1),6A(1),01/07/2014,31400,14A(1),6A(1),
266,HILLTOPS,414494,NORMAL,"",,9,"BENDICK ST","YOUNG",2594,"26/237744 Housing PRN 114670",R1,607,M,01/07/2018,47100,14A(1),6A(1),01/07/2017,41000,14A(1),6A(1),01/07/2016,33000,14A(1),6A(1),01/07/2015,31400,14A(1),6A(1),01/07/2014,31400,14A(1),6A(1),
266,HILLTOPS,414495,NORMAL,"",,7,"BENDICK ST","YOUNG",2594,"25/237744 Housing PRN 114671",R1,594.4,M,01/07/2018,47100,14A(1),6A(1),01/07/2017,41000,14A(1),6A(1),01/07/2016,33000,14A(1),6A(1),01/07/2015,31400,14A(1),6A(1),01/07/2014,31400,14A(1),6A(1),
266,HILLTOPS,414496,NORMAL,"",,5,"BENDICK ST","YOUNG",2594,"24/237744",R1,594.4,M,01/07/2018,47100,14A(1),6A(1),01/07/2017,41000,14A(1),6A(1),01/07/2016,33000,14A(1),6A(1),01/07/2015,31400,14A(1),6A(1),01/07/2014,31400,14A(1),6A(1),
266,HILLTOPS,414497,NORMAL,"",,3,"BENDICK ST","YOUNG",2594,"23/237744 Housing PRN 114673",R1,594.4,M,01/07/2018,47100,14A(1),6A(1),01/07/2017,41000,14A(1),6A(1),01/07/2016,33000,14A(1),6A(1),01/07/2015,31400,14A(1),6A(1),01/07/2014,31400,14A(1),6A(1),
266,HILLTOPS,414498,NORMAL,"",,1,"BENDICK ST","YOUNG",2594,"21/237744 Housing PRN 114839",R1,575.4,M,01/07/2018,50600,14A(1),6A(1),01/07/2017,44000,14A(1),6A(1),01/07/2016,41900,14A(1),6A(1),01/07/2015,39900,14A(1),6A(1),01/07/2014,39900,14A(1),6A(1),
266,HILLTOPS,414499,NORMAL,"",,1,"BERTHONG ST","YOUNG",2594,"9/61/759144",R1,1416,M,01/07/2018,76800,14A(1),6A(1),01/07/2017,66800,14A(1),6A(1),01/07/2016,66800,14A(1),6A(1),01/07/2015,60700,14A(1),6A(1),01/07/2014,60700,14A(1),6A(1),
266,HILLTOPS,414500,NORMAL,"",,3,"BERTHONG ST","YOUNG",2594,"2/393538",R1,505.9,M,01/07/2018,71200,14A(1),6A(1),01/07/2017,61900,14A(1),6A(1),01/07/2016,61900,14A(1),6A(1),01/07/2015,56300,14A(1),6A(1),01/07/2014,56300,14A(1),6A(1),
266,HILLTOPS,414503,NORMAL,"",,17,"BERTHONG ST","YOUNG",2594,"3/561541",R1,739.8,M,01/07/2018,73600,14A(1),6A(1),01/07/2017,64000,14A(1),6A(1),01/07/2016,64000,14A(1),6A(1),01/07/2015,58200,14A(1),6A(1),01/07/2014,58200,14A(1),6A(1),
