DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
263,FEDERATION,2860540,NORMAL,"",3,6,"LAKEVIEW CT","MULWALA",2647,"363/41564",R1,162.1,M,01/07/2018,1030,14A(1),6A(1),01/07/2017,1020,14A(1),6A(1),01/07/2016,980,14A(1),6A(1),01/07/2015,980,14A(1),6A(1),01/07/2014,980,14A(1),6A(1),
263,FEDERATION,2826788,NORMAL,"",,,"RIVERINA HWY","LOWESDALE",2646,"1/169173 42, 253, 254, 255/753728",RU1,138.72,H,01/07/2018,468000,14A(1),6A(1),01/07/2017,408000,14A(1),6A(1),01/07/2016,372500,14A(1),6A(1),01/07/2015,298000,14A(1),6A(1),01/07/2014,284000,14A(1),6A(1),
263,FEDERATION,2851420,NORMAL,"",,81-99,"JUDE ST","HOWLONG",2643,"2/840266 Licence 461160",RU1,4.02,H,01/07/2018,22000,14A(1),6A(1),01/07/2017,17800,14A(1),6A(1),01/07/2016,17010,14A(1),6A(1),01/07/2015,16200,14A(1),6A(1),01/07/2014,16200,14A(1),6A(1),
263,FEDERATION,2835992,NORMAL,"",,48-50,"VICTORIA ST","HOWLONG",2643,"1/1030325",R1,4047,M,01/07/2018,106000,14A(1),6A(1),01/07/2017,102000,14A(1),6A(1),01/07/2016,98560,14A(1),6A(1),01/07/2015,89600,14A(1),6A(1),01/07/2014,85300,14A(1),6A(1),
263,FEDERATION,2861979,NORMAL,"",,288,"CHURCH ST","COROWA",2646,"7/77/758296",R1,2023,M,01/07/2018,58500,14A(1),6A(1),01/07/2017,56800,14A(1),6A(1),01/07/2016,51300,14A(1),6A(1),01/07/2015,51300,14A(1),6A(1),01/07/2014,46600,14A(1),6A(1),
263,FEDERATION,2861980,NORMAL,"",,282-284,"CHURCH ST","COROWA",2646,"8/77/758296",R1,2023,M,01/07/2018,66400,14A(1),6A(1),01/07/2017,64500,14A(1),6A(1),01/07/2016,58200,14A(1),6A(1),01/07/2015,58200,14A(1),6A(1),01/07/2014,52900,14A(1),6A(1),
263,FEDERATION,2875621,NORMAL,"",,,"BOREE CREEK RD","BOREE CREEK",2652,"101/1033463",RU1,2089,M,01/07/2018,2490,14A(1),6A(1),01/07/2017,2080,14A(1),6A(1),01/07/2016,1898,14A(1),6A(1),01/07/2015,1650,14A(1),6A(1),01/07/2014,1570,14A(1),6A(1),
263,FEDERATION,2875622,NORMAL,"",,69,"SNARVIL RD","BOREE CREEK",2652,"64, 65/756433 102/1033463",RU1,433.5,H,01/07/2018,1090000,14A(1),6A(1),01/07/2017,913000,14A(1),6A(1),01/07/2016,830300,14A(1),6A(1),01/07/2015,722000,14A(1),6A(1),01/07/2014,688000,14A(1),6A(1),
263,FEDERATION,2875623,NORMAL,"",,10,"KEENA CT","COROWA",2646,"11/1034712",R2,1142,M,01/07/2018,80300,14A(1),6A(1),01/07/2017,78800,14A(1),6A(1),01/07/2016,78800,14A(1),6A(1),01/07/2015,78800,14A(1),6A(1),01/07/2014,71600,14A(1),6A(1),
263,FEDERATION,2875624,NORMAL,"",,9,"KEENA CT","COROWA",2646,"12/1034712",R2,1121,M,01/07/2018,80300,14A(1),6A(1),01/07/2017,78800,14A(1),6A(1),01/07/2016,78800,14A(1),6A(1),01/07/2015,78800,14A(1),6A(1),01/07/2014,71600,14A(1),6A(1),
263,FEDERATION,2875625,NORMAL,"",,8,"KEENA CT","COROWA",2646,"13/1034712",R2,1099,M,01/07/2018,80300,14A(1),6A(1),01/07/2017,78800,14A(1),6A(1),01/07/2016,78800,14A(1),6A(1),01/07/2015,78800,14A(1),6A(1),01/07/2014,71600,14A(1),6A(1),
263,FEDERATION,2875626,NORMAL,"",,7,"KEENA CT","COROWA",2646,"14/1034712",R2,1294,M,01/07/2018,85600,14A(1),6A(1),01/07/2017,84000,14A(1),6A(1),01/07/2016,84000,14A(1),6A(1),01/07/2015,84000,14A(1),6A(1),01/07/2014,76400,14A(1),6A(1),
263,FEDERATION,2875627,NORMAL,"",,6,"KEENA CT","COROWA",2646,"15/1034712",R2,956.7,M,01/07/2018,72900,14A(1),6A(1),01/07/2017,71500,14A(1),6A(1),01/07/2016,71500,14A(1),6A(1),01/07/2015,71500,14A(1),6A(1),01/07/2014,65000,14A(1),6A(1),
263,FEDERATION,2875628,NORMAL,"",,5,"KEENA CT","COROWA",2646,"16/1034712",R2,978.9,M,01/07/2018,72900,14A(1),6A(1),01/07/2017,71500,14A(1),6A(1),01/07/2016,71500,14A(1),6A(1),01/07/2015,71500,14A(1),6A(1),01/07/2014,65000,14A(1),6A(1),
263,FEDERATION,2875629,NORMAL,"",,4,"KEENA CT","COROWA",2646,"17/1034712",R2,1002,M,01/07/2018,72900,14A(1),6A(1),01/07/2017,71500,14A(1),6A(1),01/07/2016,71500,14A(1),6A(1),01/07/2015,71500,14A(1),6A(1),01/07/2014,65000,14A(1),6A(1),
263,FEDERATION,2879064,NORMAL,"",,109,"HAWKINS ST","HOWLONG",2643,"4/48/758528",R1,2023,M,01/07/2018,80000,14A(1),6A(1),01/07/2017,77000,14A(1),6A(1),01/07/2016,73920,14A(1),6A(1),01/07/2015,67200,14A(1),6A(1),01/07/2014,64000,14A(1),6A(1),
263,FEDERATION,2879065,NORMAL,"",,111,"HAWKINS ST","HOWLONG",2643,"5/48/758528",R1,2023,M,01/07/2018,80000,14A(1),6A(1),01/07/2017,77000,14A(1),6A(1),01/07/2016,73920,14A(1),6A(1),01/07/2015,67200,14A(1),6A(1),01/07/2014,64000,14A(1),6A(1),
263,FEDERATION,2879086,NORMAL,"",,61,"LOWE ST","HOWLONG",2643,"10/23/758528",R1,1985.4,M,01/07/2018,26500,14A(1),6A(1),01/07/2017,25500,14A(1),6A(1),01/07/2016,24530,14A(1),6A(1),01/07/2015,22300,14A(1),6A(1),01/07/2014,21200,14A(1),6A(1),
263,FEDERATION,2888683,NORMAL,"KURRAJONG",,107,"ALMOND LANE","COROWA",2646,"1/1037767",R5,4.013,H,01/07/2018,100000,14A(1),6A(1),01/07/2017,95915,14A(1),6A(1),01/07/2016,95915,14A(1),6A(1),01/07/2015,82900,14A(1),6A(1),01/07/2014,82900,14A(1),6A(1),
263,FEDERATION,2888699,NORMAL,"",,124-126,"CADELL ST","COROWA",2646,"756/1037848",R2,8156,M,01/07/2018,147000,14A(1),6A(1),01/07/2017,147000,14A(1),6A(1),01/07/2016,140049,14A(1),6A(1),01/07/2015,133000,14A(1),6A(1),01/07/2014,127000,14A(1),6A(1),
263,FEDERATION,2882463,NORMAL,"",,6,"STURT ST","MULWALA",2647,"1/1036321",R1,1009,M,01/07/2018,141000,14A(1),6A(1),01/07/2017,139000,14A(1),6A(1),01/07/2016,134000,14A(1),6A(1),01/07/2015,134000,14A(1),6A(1),01/07/2014,134000,14A(1),6A(1),
263,FEDERATION,2882464,NORMAL,"",,8,"STURT ST","MULWALA",2647,"2/1036321",R1,1015,M,01/07/2018,141000,14A(1),6A(1),01/07/2017,139000,14A(1),6A(1),01/07/2016,134000,14A(1),6A(1),01/07/2015,134000,14A(1),6A(1),01/07/2014,134000,14A(1),6A(1),
263,FEDERATION,2876319,NORMAL,"",,740,"BOAT ROCK RD","RENNIE",2646,"2/1035821",RU1,119.2,H,01/07/2018,319000,14A(1),6A(1),01/07/2017,278000,14A(1),6A(1),01/07/2016,253750,14A(1),6A(1),01/07/2015,203000,14A(1),6A(1),01/07/2014,193000,14A(1),6A(1),
263,FEDERATION,2868877,NORMAL,"",,,"O'MAHONEYS RD","MORUNDAH",2700,"183/756424",RU1,84.99,H,01/07/2018,191000,14A(1),6A(1),01/07/2017,153000,14A(1),6A(1),01/07/2016,128400,14A(1),6A(1),01/07/2015,107000,14A(1),6A(1),01/07/2014,102000,14A(1),6A(1),
263,FEDERATION,2871847,NORMAL,"",,,"FREYERS RD","COLLENDINA",2646,"48/753732",RU1,129.5,H,01/07/2018,556000,14A(1),6A(1),01/07/2017,484000,14A(1),6A(1),01/07/2016,441250,14A(1),6A(1),01/07/2015,353000,14A(1),6A(1),01/07/2014,336000,14A(1),6A(1),
263,FEDERATION,2871943,NORMAL,"",,97-99,"STURT ST","HOWLONG",2643,"101/1033267",B2,2083,M,01/07/2018,78600,14A(1),14G,01/07/2017,75000,14A(1),14G,01/07/2016,75000,14A(1),14G,01/07/2015,75000,14A(1),14G,01/07/2014,75000,14A(1),14G,
263,FEDERATION,2883163,NORMAL,"",,37,"GEO WAY RD","COROWA",2646,"62/1034631",IN1,23.77,H,01/07/2018,138000,14A(1),6A(1),01/07/2017,138000,14A(1),6A(1),01/07/2016,138000,14A(1),6A(1),01/07/2015,138000,14A(1),6A(1),01/07/2014,138000,14A(1),6A(1),
263,FEDERATION,2883174,NORMAL,"",,206,"CHURCH ST","COROWA",2646,"10/21/758296",R2,1012,M,01/07/2018,61000,14A(1),6A(1),01/07/2017,59900,14A(1),6A(1),01/07/2016,57388,14A(1),6A(1),01/07/2015,54500,14A(1),6A(1),01/07/2014,51900,14A(1),6A(1),
263,FEDERATION,2883175,NORMAL,"",,204,"CHURCH ST","COROWA",2646,"11/21/758296",R2,1012,M,01/07/2018,61000,14A(1),6A(1),01/07/2017,59900,14A(1),6A(1),01/07/2016,57388,14A(1),6A(1),01/07/2015,54500,14A(1),6A(1),01/07/2014,51900,14A(1),6A(1),
263,FEDERATION,2866077,NORMAL,"",,135,"DAWE ST","COROWA",2646,"10/1034736",R2,1156,M,01/07/2018,97500,14A(1),6A(1),01/07/2017,95600,14A(1),6A(1),01/07/2016,95600,14A(1),6A(1),01/07/2015,95600,14A(1),6A(1),01/07/2014,86900,14A(1),6A(1),
263,FEDERATION,2866079,NORMAL,"",,96,"WANSTEAD ST","COROWA",2646,"3/1034736",R2,756,M,01/07/2018,64200,14A(1),6A(1),01/07/2017,63000,14A(1),6A(1),01/07/2016,63000,14A(1),6A(1),01/07/2015,63000,14A(1),6A(1),01/07/2014,57300,14A(1),6A(1),
263,FEDERATION,2866080,NORMAL,"",,94,"WANSTEAD ST","COROWA",2646,"4/1034736",R2,771,M,01/07/2018,64200,14A(1),6A(1),01/07/2017,63000,14A(1),6A(1),01/07/2016,63000,14A(1),6A(1),01/07/2015,63000,14A(1),6A(1),01/07/2014,57300,14A(1),6A(1),
263,FEDERATION,2866081,NORMAL,"",,92,"WANSTEAD ST","COROWA",2646,"5/1034736",R2,771,M,01/07/2018,64200,14A(1),6A(1),01/07/2017,63000,14A(1),6A(1),01/07/2016,63000,14A(1),6A(1),01/07/2015,63000,14A(1),6A(1),01/07/2014,57300,14A(1),6A(1),
263,FEDERATION,2866082,NORMAL,"",,127,"DAWE ST","COROWA",2646,"6/1034736",R2,1171,M,01/07/2018,97500,14A(1),6A(1),01/07/2017,95600,14A(1),6A(1),01/07/2016,95600,14A(1),6A(1),01/07/2015,95600,14A(1),6A(1),01/07/2014,86900,14A(1),6A(1),
263,FEDERATION,2866083,NORMAL,"",,129,"DAWE ST","COROWA",2646,"7/1034736",R2,1156,M,01/07/2018,97500,14A(1),6A(1),01/07/2017,95600,14A(1),6A(1),01/07/2016,95600,14A(1),6A(1),01/07/2015,95600,14A(1),6A(1),01/07/2014,86900,14A(1),6A(1),
263,FEDERATION,2866084,NORMAL,"",,131,"DAWE ST","COROWA",2646,"8/1034736",R2,1156,M,01/07/2018,97500,14A(1),6A(1),01/07/2017,95600,14A(1),6A(1),01/07/2016,95600,14A(1),6A(1),01/07/2015,95600,14A(1),6A(1),01/07/2014,86900,14A(1),6A(1),
263,FEDERATION,2866085,NORMAL,"",,133,"DAWE ST","COROWA",2646,"9/1034736",R2,1156,M,01/07/2018,97500,14A(1),6A(1),01/07/2017,95600,14A(1),6A(1),01/07/2016,95600,14A(1),6A(1),01/07/2015,95600,14A(1),6A(1),01/07/2014,86900,14A(1),6A(1),
263,FEDERATION,2880242,NORMAL,"",,60,"READ ST","HOWLONG",2643,"1/584665",R1,1006,M,01/07/2018,81200,14A(1),6A(1),01/07/2017,79300,14A(1),6A(1),01/07/2016,75680,14A(1),6A(1),01/07/2015,68800,14A(1),6A(1),01/07/2014,65500,14A(1),6A(1),
263,FEDERATION,2880243,NORMAL,"",,62,"READ ST","HOWLONG",2643,"2/584485",R1,1004,M,01/07/2018,81200,14A(1),6A(1),01/07/2017,79300,14A(1),6A(1),01/07/2016,75680,14A(1),6A(1),01/07/2015,68800,14A(1),6A(1),01/07/2014,65500,14A(1),6A(1),
263,FEDERATION,2883381,NORMAL,"",,13-17,"GIBSON PL","HOWLONG",2643,"4/792295",IN1,3896,M,01/07/2018,90000,14A(1),6A(1),01/07/2017,90000,14A(1),6A(1),01/07/2016,69300,14A(1),6A(1),01/07/2015,69300,14A(1),6A(1),01/07/2014,72600,14A(1),6A(1),
263,FEDERATION,2877839,NORMAL,"",,19-27,"BINDA RD","MULWALA",2647,"121/1036411",R2,1.941,H,01/07/2018,212000,14A(1),6A(1),01/07/2017,202000,14A(1),6A(1),01/07/2016,225500,14A(1),6A(1),01/07/2015,205000,14A(1),6A(1),01/07/2014,195000,14A(1),6A(1),
263,FEDERATION,2881025,NORMAL,"",,63,"HERMITAGE DR","COROWA",2646,"25/1035914",R2,975.5,M,01/07/2018,71000,14A(1),6A(1),01/07/2017,69700,14A(1),6A(1),01/07/2016,69700,14A(1),6A(1),01/07/2015,69700,14A(1),6A(1),01/07/2014,63400,14A(1),6A(1),
263,FEDERATION,2881026,NORMAL,"",,65,"HERMITAGE DR","COROWA",2646,"26/1035914",R2,935.3,M,01/07/2018,71000,14A(1),6A(1),01/07/2017,69700,14A(1),6A(1),01/07/2016,69700,14A(1),6A(1),01/07/2015,69700,14A(1),6A(1),01/07/2014,63400,14A(1),6A(1),
263,FEDERATION,2881027,NORMAL,"",,67,"HERMITAGE DR","COROWA",2646,"27/1035914",R2,888.9,M,01/07/2018,71000,14A(1),6A(1),01/07/2017,69700,14A(1),6A(1),01/07/2016,69700,14A(1),6A(1),01/07/2015,69700,14A(1),6A(1),01/07/2014,63400,14A(1),6A(1),
263,FEDERATION,2881029,NORMAL,"",,70,"HERMITAGE DR","COROWA",2646,"29/1035914",R2,1077.4,M,01/07/2018,71000,14A(1),6A(1),01/07/2017,69700,14A(1),6A(1),01/07/2016,69700,14A(1),6A(1),01/07/2015,69700,14A(1),6A(1),01/07/2014,63400,14A(1),6A(1),
263,FEDERATION,2881030,NORMAL,"",,68,"HERMITAGE DR","COROWA",2646,"30/1035914",R2,955.7,M,01/07/2018,71000,14A(1),6A(1),01/07/2017,69700,14A(1),6A(1),01/07/2016,69700,14A(1),6A(1),01/07/2015,69700,14A(1),6A(1),01/07/2014,63400,14A(1),6A(1),
263,FEDERATION,2881031,NORMAL,"",,66,"HERMITAGE DR","COROWA",2646,"31/1035914",R2,855.1,M,01/07/2018,71000,14A(1),6A(1),01/07/2017,69700,14A(1),6A(1),01/07/2016,69700,14A(1),6A(1),01/07/2015,69700,14A(1),6A(1),01/07/2014,63400,14A(1),6A(1),
263,FEDERATION,2884442,NORMAL,"",,,"SMITH RD","HOWLONG",2643,"58, 193/753744 Enclosure Permit 336566",RU1,48.076,H,01/07/2018,233000,14A(1),14I,01/07/2017,203000,14A(1),14I,01/07/2016,194250,14A(1),14I,01/07/2015,185000,14A(1),14I,01/07/2014,176000,14A(1),14I,
263,FEDERATION,2875030,NORMAL,"",,68-72,"AUGUSTA ST","COROWA",2646,"47/1035704",R2,8119,M,01/07/2018,163000,14A(1),6A(1),01/07/2017,163000,14A(1),6A(1),01/07/2016,155844,14A(1),6A(1),01/07/2015,148000,14A(1),6A(1),01/07/2014,141000,14A(1),6A(1),
263,FEDERATION,2904246,NORMAL,"",,,"WARRAGOON SIDING RD","RENNIE",2646,"18/752300",RU1,133.55,H,01/07/2018,350000,14A(1),6A(1),01/07/2017,305000,14A(1),6A(1),01/07/2016,278750,14A(1),6A(1),01/07/2015,223000,14A(1),6A(1),01/07/2014,212000,14A(1),6A(1),
263,FEDERATION,2904247,NORMAL,"",,,"BOAT ROCK RD","RENNIE",2646,"83/752300",RU1,25.5,H,01/07/2018,55800,14A(1),6A(1),01/07/2017,50700,14A(1),6A(1),01/07/2016,40635,14A(1),6A(1),01/07/2015,38700,14A(1),6A(1),01/07/2014,38700,14A(1),6A(1),
263,FEDERATION,2904252,NORMAL,"",,,"FREYERS RD","COLLENDINA",2646,"114/753732",RU1,59.28,H,01/07/2018,234000,14A(1),6A(1),01/07/2017,204000,14A(1),6A(1),01/07/2016,186250,14A(1),6A(1),01/07/2015,149000,14A(1),6A(1),01/07/2014,142000,14A(1),6A(1),
263,FEDERATION,2904259,NORMAL,"",,98-102,"AUGUSTA ST","COROWA",2646,"38/1037576",R2,8119,M,01/07/2018,147000,14A(1),6A(1),01/07/2017,147000,14A(1),6A(1),01/07/2016,140049,14A(1),6A(1),01/07/2015,133000,14A(1),6A(1),01/07/2014,127000,14A(1),6A(1),
263,FEDERATION,2904260,NORMAL,"",,94-96,"AUGUSTA ST","COROWA",2646,"1/1201375",R2,8126,M,01/07/2018,147000,14A(1),6A(1),01/07/2017,147000,14A(1),6A(1),01/07/2016,140049,14A(1),6A(1),01/07/2015,133000,14A(1),6A(1),01/07/2014,127000,14A(1),6A(1),
263,FEDERATION,2925784,NORMAL,"",,87,"HAMMER ST","HOWLONG",2643,"1/1043334",R1,1002,M,01/07/2018,79000,14A(1),6A(1),01/07/2017,77100,14A(1),6A(1),01/07/2016,73590,14A(1),6A(1),01/07/2015,66900,14A(1),6A(1),01/07/2014,63700,14A(1),6A(1),
263,FEDERATION,2925785,NORMAL,"",,85,"HAMMER ST","HOWLONG",2643,"2/1043334",R1,1000,M,01/07/2018,79000,14A(1),6A(1),01/07/2017,77100,14A(1),6A(1),01/07/2016,73590,14A(1),6A(1),01/07/2015,66900,14A(1),6A(1),01/07/2014,63700,14A(1),6A(1),
263,FEDERATION,2936473,NORMAL,"",,,"","URANA",2645,"Land under Infrastructure Vested in Coleambally Irrigation being Pt Lot 1 DP 821578, Pt Lot 1 DP 821579 on occupation",RU1,97.84,H,01/07/2018,56300,14A(1),6A(1),01/07/2017,45100,14A(1),6A(1),01/07/2016,37680,14A(1),6A(1),01/07/2015,31400,14A(1),6A(1),01/07/2014,29900,14A(1),6A(1),
263,FEDERATION,2936491,NORMAL,"CARAWATHA",,,"LOWDENS RD","SAVERNAKE",2646,"1/437334 100, 105, PT 110, 112, 119, 120, 121, 122, 124, 125/752277 1/799306 Enclosure Permit 26650",RU1,539.656,H,01/07/2018,1330000,14A(1),6A(1),01/07/2017,1160000,14A(1),6A(1),01/07/2016,1063750,14A(1),6A(1),01/07/2015,851000,14A(1),6A(1),01/07/2014,851000,14A(1),6A(1),
263,FEDERATION,2894882,NORMAL,"",,104-106,"AUGUSTA ST","COROWA",2646,"1/1038739",R2,8126,M,01/07/2018,147000,14A(1),6A(1),01/07/2017,147000,14A(1),6A(1),01/07/2016,140049,14A(1),6A(1),01/07/2015,133000,14A(1),6A(1),01/07/2014,127000,14A(1),6A(1),
263,FEDERATION,2904477,NORMAL,"",,,"WILLIAM ST","URANA",2645,"1, 2/22/759023",RU5,4046,M,01/07/2018,3280,14A(1),6A(1),01/07/2017,3050,14A(1),6A(1),01/07/2016,3043,14A(1),6A(1),01/07/2015,2920,14A(1),6A(1),01/07/2014,3650,14A(1),6A(1),
263,FEDERATION,2929570,NORMAL,"COSGROVE",,113,"HANRAHANS RD","DAYSDALE",2646,"198/753738",RU1,149.73,H,01/07/2018,422000,14A(1),6A(1),01/07/2017,367000,14A(1),6A(1),01/07/2016,335000,14A(1),6A(1),01/07/2015,268000,14A(1),6A(1),01/07/2014,268000,14A(1),6A(1),
263,FEDERATION,2929571,NORMAL,"",,,"HANRAHANS RD","DAYSDALE",2646,"197, 199, 202, 244/753738",RU1,607.02,H,01/07/2018,1740000,14A(1),6A(1),01/07/2017,1520000,14A(1),6A(1),01/07/2016,1387500,14A(1),6A(1),01/07/2015,1110000,14A(1),6A(1),01/07/2014,1110000,14A(1),6A(1),
263,FEDERATION,2929592,NORMAL,"",,25-35,"HAMMERSLEY RD","COROWA",2646,"83/735569",IN1,9144,M,01/07/2018,132000,14A(1),6A(1),01/07/2017,130000,14A(1),6A(1),01/07/2016,130000,14A(1),6A(1),01/07/2015,130000,14A(1),6A(1),01/07/2014,130000,14A(1),6A(1),
263,FEDERATION,2939591,NORMAL,"",,,"REDLANDS RD","RINGWOOD",2646,"471/1045240",RU1,167.8,H,01/07/2018,573000,14A(1),6A(1),01/07/2017,499000,14A(1),6A(1),01/07/2016,455000,14A(1),6A(1),01/07/2015,364000,14A(1),6A(1),01/07/2014,347000,14A(1),6A(1),
263,FEDERATION,2939592,NORMAL,"",,2432,"REDLANDS RD","RINGWOOD",2646,"472/1045240 WB 50BL196656",RU1,329,H,01/07/2018,914000,14A(1),6A(3),01/07/2017,796000,14A(1),6A(3),01/07/2016,726250,14A(1),6A(3),01/07/2015,581000,14A(1),6A(3),01/07/2014,553000,14A(1),6A(3),
263,FEDERATION,2944534,NORMAL,"",,174,"ADAMS ST","COROWA",2646,"1/704985",R2,170,M,01/07/2018,7930,14A(1),6A(1),01/07/2017,7780,14A(1),6A(1),01/07/2016,7455,14A(1),6A(1),01/07/2015,7080,14A(1),6A(1),01/07/2014,6740,14A(1),6A(1),
263,FEDERATION,2936930,NORMAL,"",,1-5,"FREDERICK ST","URANA",2645,"B, C/440673 3/800262",RU5,2987.8,M,01/07/2018,7920,14A(1),6A(1),01/07/2017,7350,14A(1),6A(1),01/07/2016,7315,14A(1),6A(1),01/07/2015,7020,14A(1),6A(1),01/07/2014,8780,14A(1),6A(1),
263,FEDERATION,2936932,NORMAL,"",,14-32,"WEBSTER ST","OAKLANDS",2646,"1, 2, 3, 4, 5/11/758804",RU5,1.011,H,01/07/2018,24800,14A(1),6A(1),01/07/2017,19400,14A(1),6A(1),01/07/2016,19360,14A(1),6A(1),01/07/2015,24200,14A(1),6A(1),01/07/2014,22000,14A(1),6A(1),
263,FEDERATION,2936936,NORMAL,"",,2-4,"THORNBER ST","OAKLANDS",2646,"1, 2/12/758804",RU5,3313,M,01/07/2018,17600,14A(1),6A(1),01/07/2017,13800,14A(1),6A(1),01/07/2016,13840,14A(1),6A(1),01/07/2015,17300,14A(1),6A(1),01/07/2014,15700,14A(1),6A(1),
263,FEDERATION,2904913,NORMAL,"",,5962,"RIVERINA HWY","HOPEFIELD",2646,"21, 134/753754 WB 50BL196823",RU1,159.03,H,01/07/2018,781000,14A(1),6A(3),01/07/2017,651000,14A(1),6A(3),01/07/2016,546250,14A(1),6A(3),01/07/2015,437000,14A(1),6A(3),01/07/2014,416000,14A(1),6A(3),
263,FEDERATION,2904915,NORMAL,"",,,"RIVERINA HWY","COROWA",2646,"22, 77/753754 2/862865",RU1,183.21,H,01/07/2018,913000,14A(1),6A(1),01/07/2017,761000,14A(1),6A(1),01/07/2016,638750,14A(1),6A(1),01/07/2015,511000,14A(1),6A(1),01/07/2014,487000,14A(1),6A(1),
