DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
269,MURRAY RIVER,2832915,NORMAL,"",,32,"JAMIESON AVE","BARHAM",2732,"24/1027213",R5,1.486,H,01/07/2018,215000,14A(1),6A(1),01/07/2017,187000,14A(1),6A(1),01/07/2016,178500,14A(1),6A(1),01/07/2015,175000,14A(1),6A(1),01/07/2014,160000,14A(1),6A(1),
269,MURRAY RIVER,2841965,NORMAL,"",,1,"WINBI AVE","MOAMA",2731,"1/1031043",R2,2271,M,01/07/2018,235000,14A(1),6A(1),01/07/2017,224000,14A(1),6A(1),01/07/2016,213900,14A(1),6A(1),01/07/2015,203700,14A(1),6A(1),01/07/2014,194000,14A(1),6A(1),
269,MURRAY RIVER,2841966,NORMAL,"",,10,"WINBI AVE","MOAMA",2731,"10/1031043",R2,1710,M,01/07/2018,229000,14A(1),6A(1),01/07/2017,219000,14A(1),6A(1),01/07/2016,209500,14A(1),6A(1),01/07/2015,199500,14A(1),6A(1),01/07/2014,190000,14A(1),6A(1),
269,MURRAY RIVER,2841967,NORMAL,"",,11,"WINBI AVE","MOAMA",2731,"11/1031043",R2,1834,M,01/07/2018,235000,14A(1),6A(1),01/07/2017,224000,14A(1),6A(1),01/07/2016,213900,14A(1),6A(1),01/07/2015,203700,14A(1),6A(1),01/07/2014,194000,14A(1),6A(1),
269,MURRAY RIVER,2841968,NORMAL,"",,12,"WINBI AVE","MOAMA",2731,"12/1031043",R2,1725,M,01/07/2018,235000,14A(1),6A(1),01/07/2017,224000,14A(1),6A(1),01/07/2016,213900,14A(1),6A(1),01/07/2015,203700,14A(1),6A(1),01/07/2014,194000,14A(1),6A(1),
269,MURRAY RIVER,2841969,NORMAL,"",,13,"WINBI AVE","MOAMA",2731,"13/1031043",R2,1629,M,01/07/2018,235000,14A(1),6A(1),01/07/2017,224000,14A(1),6A(1),01/07/2016,213900,14A(1),6A(1),01/07/2015,203700,14A(1),6A(1),01/07/2014,194000,14A(1),6A(1),
269,MURRAY RIVER,2841970,NORMAL,"",,14,"WINBI AVE","MOAMA",2731,"14/1031043",R2,1683,M,01/07/2018,235000,14A(1),6A(1),01/07/2017,224000,14A(1),6A(1),01/07/2016,213900,14A(1),6A(1),01/07/2015,203700,14A(1),6A(1),01/07/2014,194000,14A(1),6A(1),
269,MURRAY RIVER,2841971,NORMAL,"",,15,"WINBI AVE","MOAMA",2731,"15/1031043",R2,1681,M,01/07/2018,347000,14A(1),6A(1),01/07/2017,331000,14A(1),6A(1),01/07/2016,315300,14A(1),6A(1),01/07/2015,300300,14A(1),6A(1),01/07/2014,286000,14A(1),6A(1),
269,MURRAY RIVER,2841973,NORMAL,"",,,"WINBI AVE","MOAMA",2731,"17/1031043",RU1,505,M,01/07/2018,3000,14A(1),6A(1),01/07/2017,2860,14A(1),6A(1),01/07/2016,2730,14A(1),6A(1),01/07/2015,2600,14A(1),6A(1),01/07/2014,2610,14A(1),6A(1),
269,MURRAY RIVER,2841974,NORMAL,"",,2,"WINBI AVE","MOAMA",2731,"2/1031043",R2,1901,M,01/07/2018,233000,14A(1),6A(1),01/07/2017,222000,14A(1),6A(1),01/07/2016,211700,14A(1),6A(1),01/07/2015,201600,14A(1),6A(1),01/07/2014,192000,14A(1),6A(1),
269,MURRAY RIVER,2841975,NORMAL,"",,3,"WINBI AVE","MOAMA",2731,"3/1031043",R2,1765,M,01/07/2018,229000,14A(1),6A(1),01/07/2017,219000,14A(1),6A(1),01/07/2016,209500,14A(1),6A(1),01/07/2015,199500,14A(1),6A(1),01/07/2014,190000,14A(1),6A(1),
269,MURRAY RIVER,2841976,NORMAL,"",,4,"WINBI AVE","MOAMA",2731,"4/1031043",R2,1819,M,01/07/2018,229000,14A(1),6A(1),01/07/2017,219000,14A(1),6A(1),01/07/2016,209500,14A(1),6A(1),01/07/2015,199500,14A(1),6A(1),01/07/2014,190000,14A(1),6A(1),
269,MURRAY RIVER,2841977,NORMAL,"",,5,"WINBI AVE","MOAMA",2731,"5/1031043",R2,1710,M,01/07/2018,229000,14A(1),6A(1),01/07/2017,219000,14A(1),6A(1),01/07/2016,209500,14A(1),6A(1),01/07/2015,199500,14A(1),6A(1),01/07/2014,190000,14A(1),6A(1),
269,MURRAY RIVER,2841978,NORMAL,"",,6,"WINBI AVE","MOAMA",2731,"6/1031043",R2,1710,M,01/07/2018,229000,14A(1),6A(1),01/07/2017,219000,14A(1),6A(1),01/07/2016,209500,14A(1),6A(1),01/07/2015,199500,14A(1),6A(1),01/07/2014,190000,14A(1),6A(1),
269,MURRAY RIVER,2841979,NORMAL,"",,7,"WINBI AVE","MOAMA",2731,"7/1031043",R2,1710,M,01/07/2018,229000,14A(1),6A(1),01/07/2017,219000,14A(1),6A(1),01/07/2016,209500,14A(1),6A(1),01/07/2015,199500,14A(1),6A(1),01/07/2014,190000,14A(1),6A(1),
269,MURRAY RIVER,2841980,NORMAL,"",,8,"WINBI AVE","MOAMA",2731,"8/1031043",R2,1710,M,01/07/2018,229000,14A(1),6A(1),01/07/2017,219000,14A(1),6A(1),01/07/2016,209500,14A(1),6A(1),01/07/2015,199500,14A(1),6A(1),01/07/2014,190000,14A(1),6A(1),
269,MURRAY RIVER,2841981,NORMAL,"",,9,"WINBI AVE","MOAMA",2731,"9/1031043",R2,1710,M,01/07/2018,229000,14A(1),6A(1),01/07/2017,219000,14A(1),6A(1),01/07/2016,209500,14A(1),6A(1),01/07/2015,199500,14A(1),6A(1),01/07/2014,190000,14A(1),6A(1),
269,MURRAY RIVER,2891157,NORMAL,"",,99,"RIVER GUMS DR","MOAMA",2731,"19/1037481",R2,1863,M,01/07/2018,241000,14A(1),6A(1),01/07/2017,230000,14A(1),6A(1),01/07/2016,219500,14A(1),6A(1),01/07/2015,209000,14A(1),6A(1),01/07/2014,199000,14A(1),6A(1),
269,MURRAY RIVER,2891158,NORMAL,"",,1,"RIVER GUMS DR","MOAMA",2731,"20/1037481",R2,1980,M,01/07/2018,241000,14A(1),6A(1),01/07/2017,230000,14A(1),6A(1),01/07/2016,219500,14A(1),6A(1),01/07/2015,209000,14A(1),6A(1),01/07/2014,199000,14A(1),6A(1),
269,MURRAY RIVER,2891159,NORMAL,"",,3,"RIVER GUMS DR","MOAMA",2731,"21/1037481",R2,1846,M,01/07/2018,241000,14A(1),6A(1),01/07/2017,230000,14A(1),6A(1),01/07/2016,219500,14A(1),6A(1),01/07/2015,209000,14A(1),6A(1),01/07/2014,199000,14A(1),6A(1),
269,MURRAY RIVER,2891160,NORMAL,"",,5,"RIVER GUMS DR","MOAMA",2731,"22/1037481",R2,1846,M,01/07/2018,241000,14A(1),6A(1),01/07/2017,230000,14A(1),6A(1),01/07/2016,219500,14A(1),6A(1),01/07/2015,209000,14A(1),6A(1),01/07/2014,199000,14A(1),6A(1),
269,MURRAY RIVER,2891161,NORMAL,"",,7,"RIVER GUMS DR","MOAMA",2731,"23/1037481",R2,1903,M,01/07/2018,241000,14A(1),6A(1),01/07/2017,230000,14A(1),6A(1),01/07/2016,219500,14A(1),6A(1),01/07/2015,209000,14A(1),6A(1),01/07/2014,199000,14A(1),6A(1),
269,MURRAY RIVER,2891162,NORMAL,"",,9,"RIVER GUMS DR","MOAMA",2731,"24/1037481",R2,1955,M,01/07/2018,241000,14A(1),6A(1),01/07/2017,230000,14A(1),6A(1),01/07/2016,219500,14A(1),6A(1),01/07/2015,209000,14A(1),6A(1),01/07/2014,199000,14A(1),6A(1),
269,MURRAY RIVER,2891163,NORMAL,"",,11,"RIVER GUMS DR","MOAMA",2731,"25/1037481",R2,2266,M,01/07/2018,241000,14A(1),6A(1),01/07/2017,230000,14A(1),6A(1),01/07/2016,219800,14A(1),6A(1),01/07/2015,214200,14A(1),6A(1),01/07/2014,204000,14A(1),6A(1),
269,MURRAY RIVER,2891164,NORMAL,"",,13,"RIVER GUMS DR","MOAMA",2731,"26/1037481",R2,1963,M,01/07/2018,241000,14A(1),6A(1),01/07/2017,230000,14A(1),6A(1),01/07/2016,219500,14A(1),6A(1),01/07/2015,209000,14A(1),6A(1),01/07/2014,199000,14A(1),6A(1),
269,MURRAY RIVER,2891165,NORMAL,"",,15,"RIVER GUMS DR","MOAMA",2731,"27/1037481",R2,1905,M,01/07/2018,220000,14A(1),6A(1),01/07/2017,210000,14A(1),6A(1),01/07/2016,200000,14A(1),6A(1),01/07/2015,190500,14A(1),6A(1),01/07/2014,199000,14A(1),6A(1),
269,MURRAY RIVER,2891166,NORMAL,"",,17,"RIVER GUMS DR","MOAMA",2731,"28/1037481",R2,2051,M,01/07/2018,241000,14A(1),6A(1),01/07/2017,230000,14A(1),6A(1),01/07/2016,219500,14A(1),6A(1),01/07/2015,209000,14A(1),6A(1),01/07/2014,199000,14A(1),6A(1),
269,MURRAY RIVER,2891167,NORMAL,"",,19,"RIVER GUMS DR","MOAMA",2731,"29/1037481",R2,3115,M,01/07/2018,260000,14A(1),6A(1),01/07/2017,248000,14A(1),6A(1),01/07/2016,237100,14A(1),6A(1),01/07/2015,225800,14A(1),6A(1),01/07/2014,215000,14A(1),6A(1),
269,MURRAY RIVER,2891168,NORMAL,"",,21,"RIVER GUMS DR","MOAMA",2731,"30/1037481",R2,2678,M,01/07/2018,257000,14A(1),6A(1),01/07/2017,245000,14A(1),6A(1),01/07/2016,233700,14A(1),6A(1),01/07/2015,222600,14A(1),6A(1),01/07/2014,212000,14A(1),6A(1),
269,MURRAY RIVER,2891169,NORMAL,"",,10,"RIVER GUMS DR","MOAMA",2731,"31/1037481",R2,2151,M,01/07/2018,247000,14A(1),6A(1),01/07/2017,236000,14A(1),6A(1),01/07/2016,224900,14A(1),6A(1),01/07/2015,214200,14A(1),6A(1),01/07/2014,204000,14A(1),6A(1),
269,MURRAY RIVER,2891170,NORMAL,"",,8,"RIVER GUMS DR","MOAMA",2731,"32/1037481",R2,2163,M,01/07/2018,247000,14A(1),6A(1),01/07/2017,236000,14A(1),6A(1),01/07/2016,224900,14A(1),6A(1),01/07/2015,214200,14A(1),6A(1),01/07/2014,204000,14A(1),6A(1),
269,MURRAY RIVER,2891171,NORMAL,"",,6,"RIVER GUMS DR","MOAMA",2731,"33/1037481",R2,2451,M,01/07/2018,257000,14A(1),6A(1),01/07/2017,245000,14A(1),6A(1),01/07/2016,233700,14A(1),6A(1),01/07/2015,222600,14A(1),6A(1),01/07/2014,212000,14A(1),6A(1),
269,MURRAY RIVER,2891172,NORMAL,"",,4,"RIVER GUMS DR","MOAMA",2731,"34/1037481",R2,2307,M,01/07/2018,257000,14A(1),6A(1),01/07/2017,245000,14A(1),6A(1),01/07/2016,233700,14A(1),6A(1),01/07/2015,222600,14A(1),6A(1),01/07/2014,212000,14A(1),6A(1),
269,MURRAY RIVER,2891173,NORMAL,"",,2,"RIVER GUMS DR","MOAMA",2731,"35/1037481",R2,2420,M,01/07/2018,257000,14A(1),6A(1),01/07/2017,245000,14A(1),6A(1),01/07/2016,233700,14A(1),6A(1),01/07/2015,222600,14A(1),6A(1),01/07/2014,212000,14A(1),6A(1),
269,MURRAY RIVER,2891174,NORMAL,"",,,"RIVER GUMS DR","MOAMA",2731,"36/1037481",R2,568,M,01/07/2018,3690,14A(1),6A(1),01/07/2017,3520,14A(1),6A(1),01/07/2016,3360,14A(1),6A(1),01/07/2015,3200,14A(1),6A(1),01/07/2014,3080,14A(1),6A(1),
269,MURRAY RIVER,2875491,NORMAL,"",,10,"MORAGO ST","MOULAMEIN",2733,"5/1036225",RU5,1012,M,01/07/2018,10000,14A(1),6A(1),01/07/2017,9590,14A(1),6A(1),01/07/2016,9500,14A(1),6A(1),01/07/2015,9000,14A(1),6A(1),01/07/2014,8580,14A(1),6A(1),
269,MURRAY RIVER,2871227,NORMAL,"PH NYANG",,73,"NIEMUR RAILWAY RD","DHURAGOON",2733,"19, 20, 21, 22, 23, 24, 25, 26, 57/756572 3/1008081 Enclosure Permit 028001 Licence 303220",RU1,1019.8,H,01/07/2018,710000,14A(1),6A(3),01/07/2017,646000,14A(1),6A(3),01/07/2016,615700,14A(1),6A(3),01/07/2015,586400,14A(1),6A(3),01/07/2014,559000,14A(1),6A(3),
269,MURRAY RIVER,2871236,NORMAL,"",,1118,"EAST BARHAM RD","BARHAM",2732,"85, 86/756508 Occupation Permit 2518",RU1,72.32,H,01/07/2018,515000,14A(1),6A(3),01/07/2017,469000,14A(1),6A(3),01/07/2016,455600,14A(1),6A(3),01/07/2015,433900,14A(1),6A(3),01/07/2014,410000,14A(1),6A(3),
269,MURRAY RIVER,2871243,NORMAL,"",,1480,"SWAN HILL RD","MURRAY DOWNS",2734,"28/16554 1/203805 1/506548 2/627304 Enclosure Permit 17096 Enclosure Permit 17100 Licence 354975 WS 043856",RU1,2086,H,01/07/2018,1680000,14A(1),6A(3),01/07/2017,1530000,14A(1),6A(3),01/07/2016,1533200,14A(1),6A(3),01/07/2015,1460200,14A(1),6A(3),01/07/2014,1400000,14A(1),6A(3),
269,MURRAY RIVER,2871263,NORMAL,"CALIMO SCAX TELEPHONE EXCHANGES",,,"CALIMO RD","CALIMO",2710,"1/520113",RU1,145.5,M,01/07/2018,1380,14A(1),6A(1),01/07/2017,1320,14A(1),6A(1),01/07/2016,1260,14A(1),6A(1),01/07/2015,1200,14A(1),6A(1),01/07/2014,1180,14A(1),6A(1),
269,MURRAY RIVER,2875876,NORMAL,"",,,"SPEEWA ISLAND LANE","SPEEWA",2735,"Woorinen Pump Station at Beverford Licence 332182",RU1,100,M,01/07/2018,2400,14A(1),14I,01/07/2017,2290,14A(1),14I,01/07/2016,2090,14A(1),14I,01/07/2015,2090,14A(1),14I,01/07/2014,1990,14A(1),14I,
269,MURRAY RIVER,2868363,NORMAL,"",,34,"KINGFISHER DR W","MOAMA",2731,"24/270064",R1,497,M,01/07/2018,126000,14A(1),6A(1),01/07/2017,120000,14A(1),6A(1),01/07/2016,119100,14A(1),6A(1),01/07/2015,113400,14A(1),6A(1),01/07/2014,105000,14A(1),6A(1),
269,MURRAY RIVER,2868364,NORMAL,"",,33,"KINGFISHER DR W","MOAMA",2731,"25/270064",R1,575,M,01/07/2018,131000,14A(1),6A(1),01/07/2017,125000,14A(1),6A(1),01/07/2016,124700,14A(1),6A(1),01/07/2015,118800,14A(1),6A(1),01/07/2014,110000,14A(1),6A(1),
269,MURRAY RIVER,2868365,NORMAL,"",,32,"KINGFISHER DR W","MOAMA",2731,"26/270064",R1,774,M,01/07/2018,137000,14A(1),6A(1),01/07/2017,131000,14A(1),6A(1),01/07/2016,130400,14A(1),6A(1),01/07/2015,124200,14A(1),6A(1),01/07/2014,115000,14A(1),6A(1),
269,MURRAY RIVER,2868366,NORMAL,"",,31,"KINGFISHER DR W","MOAMA",2731,"27/270064",R1,800,M,01/07/2018,137000,14A(1),6A(1),01/07/2017,131000,14A(1),6A(1),01/07/2016,130400,14A(1),6A(1),01/07/2015,124200,14A(1),6A(1),01/07/2014,115000,14A(1),6A(1),
269,MURRAY RIVER,2868367,NORMAL,"",,30,"KINGFISHER DR W","MOAMA",2731,"28/270064",R1,800,M,01/07/2018,137000,14A(1),6A(1),01/07/2017,131000,14A(1),6A(1),01/07/2016,130400,14A(1),6A(1),01/07/2015,124200,14A(1),6A(1),01/07/2014,115000,14A(1),6A(1),
269,MURRAY RIVER,2868368,NORMAL,"",,29,"KINGFISHER DR W","MOAMA",2731,"29/270064",R1,800,M,01/07/2018,137000,14A(1),6A(1),01/07/2017,131000,14A(1),6A(1),01/07/2016,130400,14A(1),6A(1),01/07/2015,124200,14A(1),6A(1),01/07/2014,115000,14A(1),6A(1),
269,MURRAY RIVER,2868369,NORMAL,"",,28,"KINGFISHER DR W","MOAMA",2731,"30/270064",R1,800,M,01/07/2018,137000,14A(1),6A(1),01/07/2017,131000,14A(1),6A(1),01/07/2016,130400,14A(1),6A(1),01/07/2015,124200,14A(1),6A(1),01/07/2014,115000,14A(1),6A(1),
269,MURRAY RIVER,2868370,NORMAL,"",,27,"KINGFISHER DR W","MOAMA",2731,"31/270064",R1,800,M,01/07/2018,137000,14A(1),6A(1),01/07/2017,131000,14A(1),6A(1),01/07/2016,130400,14A(1),6A(1),01/07/2015,124200,14A(1),6A(1),01/07/2014,115000,14A(1),6A(1),
269,MURRAY RIVER,2868371,NORMAL,"",,26,"KINGFISHER DR W","MOAMA",2731,"32/270064",R1,800,M,01/07/2018,137000,14A(1),6A(1),01/07/2017,131000,14A(1),6A(1),01/07/2016,130400,14A(1),6A(1),01/07/2015,124200,14A(1),6A(1),01/07/2014,115000,14A(1),6A(1),
269,MURRAY RIVER,2868372,NORMAL,"",,25,"KINGFISHER DR W","MOAMA",2731,"33/270064",R1,800,M,01/07/2018,137000,14A(1),6A(1),01/07/2017,131000,14A(1),6A(1),01/07/2016,130400,14A(1),6A(1),01/07/2015,124200,14A(1),6A(1),01/07/2014,115000,14A(1),6A(1),
269,MURRAY RIVER,2868373,NORMAL,"",,24,"KINGFISHER DR W","MOAMA",2731,"34/270064",R1,800,M,01/07/2018,137000,14A(1),6A(1),01/07/2017,131000,14A(1),6A(1),01/07/2016,130400,14A(1),6A(1),01/07/2015,124200,14A(1),6A(1),01/07/2014,115000,14A(1),6A(1),
269,MURRAY RIVER,2868374,NORMAL,"",,23,"KINGFISHER DR W","MOAMA",2731,"35/270064",R1,834,M,01/07/2018,137000,14A(1),6A(1),01/07/2017,131000,14A(1),6A(1),01/07/2016,130400,14A(1),6A(1),01/07/2015,124200,14A(1),6A(1),01/07/2014,115000,14A(1),6A(1),
269,MURRAY RIVER,2868375,NORMAL,"",,22,"KINGFISHER DR W","MOAMA",2731,"36/270064",R1,827,M,01/07/2018,137000,14A(1),6A(1),01/07/2017,131000,14A(1),6A(1),01/07/2016,130400,14A(1),6A(1),01/07/2015,124200,14A(1),6A(1),01/07/2014,115000,14A(1),6A(1),
269,MURRAY RIVER,2876356,NORMAL,"",,,"COOMAROOP RD","TOOLEYBUC",2736,"2/1036090",RU1,22.33,H,01/07/2018,54100,14A(1),6A(1),01/07/2017,49200,14A(1),6A(1),01/07/2016,47800,14A(1),6A(1),01/07/2015,46900,14A(1),6A(1),01/07/2014,44600,14A(1),6A(1),
269,MURRAY RIVER,2876357,NORMAL,"",,176,"COOMAROOP RD","TOOLEYBUC",2736,"3/1036090",RU1,36.85,H,01/07/2018,89300,14A(1),6A(1),01/07/2017,81200,14A(1),6A(1),01/07/2016,78900,14A(1),6A(1),01/07/2015,77400,14A(1),6A(1),01/07/2014,73700,14A(1),6A(1),
269,MURRAY RIVER,2868920,NORMAL,"",,9,"KINGFISHER DR W","MOAMA",2731,"42/270064",R1,701,M,01/07/2018,109000,14A(1),6A(1),01/07/2017,104000,14A(1),6A(1),01/07/2016,103000,14A(1),6A(1),01/07/2015,98100,14A(1),6A(1),01/07/2014,90800,14A(1),6A(1),
269,MURRAY RIVER,2868921,NORMAL,"",,10,"KINGFISHER DR W","MOAMA",2731,"41/270064",R1,702,M,01/07/2018,109000,14A(1),6A(1),01/07/2017,104000,14A(1),6A(1),01/07/2016,103000,14A(1),6A(1),01/07/2015,98100,14A(1),6A(1),01/07/2014,90800,14A(1),6A(1),
269,MURRAY RIVER,2868922,NORMAL,"",,11,"KINGFISHER DR W","MOAMA",2731,"40/270064",R1,701,M,01/07/2018,109000,14A(1),6A(1),01/07/2017,104000,14A(1),6A(1),01/07/2016,103000,14A(1),6A(1),01/07/2015,98100,14A(1),6A(1),01/07/2014,90800,14A(1),6A(1),
269,MURRAY RIVER,2868923,NORMAL,"",,12,"KINGFISHER DR W","MOAMA",2731,"39/270064",R1,790,M,01/07/2018,110000,14A(1),6A(1),01/07/2017,105000,14A(1),6A(1),01/07/2016,104100,14A(1),6A(1),01/07/2015,99100,14A(1),6A(1),01/07/2014,91800,14A(1),6A(1),
269,MURRAY RIVER,2876631,NORMAL,"",,1,"ABERDEEN WAY","MOAMA",2731,"29/1035734",R1,725,M,01/07/2018,153000,14A(1),6A(1),01/07/2017,146000,14A(1),6A(1),01/07/2016,145100,14A(1),6A(1),01/07/2015,138200,14A(1),6A(1),01/07/2014,128000,14A(1),6A(1),
269,MURRAY RIVER,2876632,NORMAL,"",,3,"ABERDEEN WAY","MOAMA",2731,"30/1035734",R1,737,M,01/07/2018,153000,14A(1),6A(1),01/07/2017,146000,14A(1),6A(1),01/07/2016,145100,14A(1),6A(1),01/07/2015,138200,14A(1),6A(1),01/07/2014,128000,14A(1),6A(1),
269,MURRAY RIVER,2876633,NORMAL,"",,5,"ABERDEEN WAY","MOAMA",2731,"31/1035734",R1,737,M,01/07/2018,153000,14A(1),6A(1),01/07/2017,146000,14A(1),6A(1),01/07/2016,145100,14A(1),6A(1),01/07/2015,138200,14A(1),6A(1),01/07/2014,128000,14A(1),6A(1),
269,MURRAY RIVER,2876634,NORMAL,"",,7,"ABERDEEN WAY","MOAMA",2731,"32/1035734",R1,654,M,01/07/2018,143000,14A(1),6A(1),01/07/2017,137000,14A(1),6A(1),01/07/2016,136100,14A(1),6A(1),01/07/2015,129600,14A(1),6A(1),01/07/2014,120000,14A(1),6A(1),
269,MURRAY RIVER,2876635,NORMAL,"",,9,"ABERDEEN WAY","MOAMA",2731,"33/1035734",R1,849,M,01/07/2018,160000,14A(1),6A(1),01/07/2017,153000,14A(1),6A(1),01/07/2016,151900,14A(1),6A(1),01/07/2015,144700,14A(1),6A(1),01/07/2014,134000,14A(1),6A(1),
269,MURRAY RIVER,2876636,NORMAL,"",,11,"ABERDEEN WAY","MOAMA",2731,"34/1035734",R1,1016,M,01/07/2018,166000,14A(1),6A(1),01/07/2017,159000,14A(1),6A(1),01/07/2016,157600,14A(1),6A(1),01/07/2015,150100,14A(1),6A(1),01/07/2014,139000,14A(1),6A(1),
269,MURRAY RIVER,2876637,NORMAL,"",,13,"ABERDEEN WAY","MOAMA",2731,"35/1035734",R1,721,M,01/07/2018,153000,14A(1),6A(1),01/07/2017,146000,14A(1),6A(1),01/07/2016,145100,14A(1),6A(1),01/07/2015,138200,14A(1),6A(1),01/07/2014,128000,14A(1),6A(1),
