DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
538,TEMORA,2883109,NORMAL,"",,1,"COOLAMON ST","ARIAH PARK",2665,"2/250651 B/372274 2/534828 1/946031",RU1,97.61,H,01/07/2018,355000,14A(1),6A(1),01/07/2017,274000,14A(1),6A(1),01/07/2016,228000,14A(1),6A(1),01/07/2015,199000,14A(1),6A(1),01/07/2014,173000,14A(1),6A(1),
538,TEMORA,2866176,NORMAL,"",,246,"VESPER ST","TEMORA",2666,"103, 106/750587",R5,3.96,H,01/07/2018,176000,14A(1),6A(1),01/07/2017,161000,14A(1),6A(1),01/07/2016,151000,14A(1),6A(1),01/07/2015,154000,14A(1),6A(1),01/07/2014,140000,14A(1),6A(1),
538,TEMORA,2929709,NORMAL,"",,12,"HAKEA ST","TEMORA",2666,"34/1044028",IN1,2001,M,01/07/2018,66300,14A(1),6A(1),01/07/2017,66300,14A(1),6A(1),01/07/2016,55000,14A(1),6A(1),01/07/2015,50000,14A(1),6A(1),01/07/2014,40000,14A(1),6A(1),
538,TEMORA,2895203,NORMAL,"",1,284,"HOSKINS ST","TEMORA",2666,"1/1038783",B2,227,M,01/07/2018,35500,14A(1),6A(1),01/07/2017,32200,14A(1),6A(1),01/07/2016,32200,14A(1),6A(1),01/07/2015,26600,14A(1),6A(1),01/07/2014,24200,14A(1),6A(1),
538,TEMORA,2895204,NORMAL,"",2,284,"HOSKINS ST","TEMORA",2666,"2/1038783",B2,238,M,01/07/2018,35500,14A(1),6A(1),01/07/2017,32200,14A(1),6A(1),01/07/2016,32200,14A(1),6A(1),01/07/2015,26600,14A(1),6A(1),01/07/2014,24200,14A(1),6A(1),
538,TEMORA,2908628,NORMAL,"",,121,"FRATERS SPEEDWAY","GROGAN",2666,"1, 2/520683 6, 7, 8, 9, 103/750591 10, 14, 44, 63, 86/750613",RU1,665.29,H,01/07/2018,1640000,14A(1),6A(1),01/07/2017,1260000,14A(1),6A(1),01/07/2016,906000,14A(1),6A(1),01/07/2015,823000,14A(2),6A(1),01/07/2014,716000,14A(1),14I,
538,TEMORA,2898791,NORMAL,"",,6,"EVATT ST","TEMORA",2666,"1/1034945",R5,2,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,104000,14A(1),6A(1),01/07/2014,95000,14A(1),6A(1),
538,TEMORA,2898792,NORMAL,"",,8,"EVATT ST","TEMORA",2666,"2/1034945",R5,2,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,104000,14A(1),6A(1),01/07/2014,95000,14A(1),6A(1),
538,TEMORA,2898793,NORMAL,"",,1,"EVATT ST","TEMORA",2666,"3/1034945",R5,2.041,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,104000,14A(1),6A(1),01/07/2014,95000,14A(1),6A(1),
538,TEMORA,2898794,NORMAL,"",,3,"EVATT ST","TEMORA",2666,"4/1034945",R5,2.005,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,104000,14A(1),6A(1),01/07/2014,95000,14A(1),6A(1),
538,TEMORA,2898795,NORMAL,"",,5,"EVATT ST","TEMORA",2666,"5/1034945",R5,2.005,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,104000,14A(1),6A(1),01/07/2014,95000,14A(1),6A(1),
538,TEMORA,2898796,NORMAL,"",,7,"EVATT ST","TEMORA",2666,"6/1034945",R5,2.005,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,104000,14A(1),6A(1),01/07/2014,95000,14A(1),6A(1),
538,TEMORA,2905278,NORMAL,"",,35-45,"CHIFLEY ST","TEMORA",2666,"6, 7/C/7293",RU1,8.094,H,01/07/2018,221000,14A(1),6A(1),01/07/2017,202000,14A(1),6A(1),01/07/2016,189000,14A(1),6A(1),01/07/2015,181000,14A(1),6A(1),01/07/2014,165000,14A(1),6A(1),
538,TEMORA,2905279,NORMAL,"",,23-33,"CHIFLEY ST","TEMORA",2666,"8, 9/C/7293",RU1,8.094,H,01/07/2018,221000,14A(1),6A(1),01/07/2017,202000,14A(1),6A(1),01/07/2016,189000,14A(1),6A(1),01/07/2015,181000,14A(1),6A(1),01/07/2014,165000,14A(1),6A(1),
538,TEMORA,2892878,NORMAL,"",3,113,"DE BOOS ST","TEMORA",2666,"2/285713",R1,273.5,M,01/07/2018,50900,14A(1),14E,01/07/2017,48500,14A(1),14E,01/07/2016,48500,14A(1),14E,01/07/2015,46200,14A(1),6A(1),01/07/2014,42000,14A(1),6A(1),
538,TEMORA,2892879,NORMAL,"",2,113,"DE BOOS ST","TEMORA",2666,"3/285713",R1,243.9,M,01/07/2018,50900,14A(1),14E,01/07/2017,48500,14A(1),14E,01/07/2016,48500,14A(1),14E,01/07/2015,46200,14A(1),6A(1),01/07/2014,42000,14A(1),6A(1),
538,TEMORA,2892880,NORMAL,"",1,113,"DE BOOS ST","TEMORA",2666,"4/285713",R1,286.2,M,01/07/2018,50900,14A(1),14E,01/07/2017,48500,14A(1),14E,01/07/2016,48500,14A(1),14E,01/07/2015,46200,14A(1),6A(1),01/07/2014,42000,14A(1),6A(1),
538,TEMORA,2905814,NORMAL,"",,886,"TARA-BECTRIC RD","QUANDARY",2665,"101/704923 1/729536",RU1,165.82,H,01/07/2018,305000,14A(1),6A(1),01/07/2017,218000,14A(1),6A(1),01/07/2016,157000,14A(1),6A(1),01/07/2015,141000,14A(1),6A(1),01/07/2014,123000,14A(1),6A(1),
538,TEMORA,2905851,NORMAL,"",,1,"ROSELLA ST","TEMORA",2666,"1/1037693",R5,2.203,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,111000,14A(1),6A(1),01/07/2014,101000,14A(1),6A(1),
538,TEMORA,2905852,NORMAL,"",,3,"ROSELLA ST","TEMORA",2666,"2/1037693",R5,2.203,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,111000,14A(1),6A(1),01/07/2014,101000,14A(1),6A(1),
538,TEMORA,2905853,NORMAL,"",,5,"ROSELLA ST","TEMORA",2666,"3/1037693",R5,2.203,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,111000,14A(1),6A(1),01/07/2014,101000,14A(1),6A(1),
538,TEMORA,2905854,NORMAL,"",,7,"ROSELLA ST","TEMORA",2666,"4/1037693",R5,2.203,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,111000,14A(1),6A(1),01/07/2014,101000,14A(1),6A(1),
538,TEMORA,2905855,NORMAL,"",,9,"ROSELLA ST","TEMORA",2666,"5/1037693",R5,2.108,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,111000,14A(1),6A(1),01/07/2014,101000,14A(1),6A(1),
538,TEMORA,2905856,NORMAL,"",,11,"ROSELLA ST","TEMORA",2666,"6/1037693",R5,2.108,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,111000,14A(1),6A(1),01/07/2014,101000,14A(1),6A(1),
538,TEMORA,2905857,NORMAL,"",,13,"ROSELLA ST","TEMORA",2666,"7/1037693",R5,2.108,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,111000,14A(1),6A(1),01/07/2014,101000,14A(1),6A(1),
538,TEMORA,2905858,NORMAL,"",,2,"ROSELLA ST","TEMORA",2666,"8/1037693",R5,2.162,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,111000,14A(1),6A(1),01/07/2014,101000,14A(1),6A(1),
538,TEMORA,2905869,NORMAL,"",,4,"ROSELLA ST","TEMORA",2666,"9/1037693",R5,2.024,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,111000,14A(1),6A(1),01/07/2014,101000,14A(1),6A(1),
538,TEMORA,2905870,NORMAL,"",,6,"ROSELLA ST","TEMORA",2666,"10/1037693",R5,2.024,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,111000,14A(1),6A(1),01/07/2014,101000,14A(1),6A(1),
538,TEMORA,2905871,NORMAL,"",,8,"ROSELLA ST","TEMORA",2666,"11/1037693",R5,2.024,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,111000,14A(1),6A(1),01/07/2014,101000,14A(1),6A(1),
538,TEMORA,2905872,NORMAL,"",,10,"ROSELLA ST","TEMORA",2666,"12/1037693",R5,2.024,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,111000,14A(1),6A(1),01/07/2014,101000,14A(1),6A(1),
538,TEMORA,2905873,NORMAL,"",,12,"ROSELLA ST","TEMORA",2666,"13/1037693",R5,2.024,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,111000,14A(1),6A(1),01/07/2014,101000,14A(1),6A(1),
538,TEMORA,2905874,NORMAL,"",,14,"ROSELLA ST","TEMORA",2666,"14/1037693",R5,2.024,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,111000,14A(1),6A(1),01/07/2014,101000,14A(1),6A(1),
538,TEMORA,2905883,NORMAL,"",,3,"BRAMPTON ST","TEMORA",2666,"3/794477",R5,2,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,115000,14A(1),6A(1),01/07/2014,105000,14A(1),6A(1),
538,TEMORA,2905884,NORMAL,"",,5,"BRAMPTON ST","TEMORA",2666,"4/794477",R5,2,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,115000,14A(1),6A(1),01/07/2014,105000,14A(1),6A(1),
538,TEMORA,2906008,NORMAL,"CLOSED ROAD LINKING CEMETERIES",,,"THOM ST","TEMORA",2666,"1/1033399",SP2,4516,M,01/07/2018,94000,14A(1),6A(1),01/07/2017,85400,14A(1),6A(1),01/07/2016,81300,14A(1),6A(1),01/07/2015,74500,14A(1),6A(1),01/07/2014,67700,14A(1),6A(1),
538,TEMORA,2923949,NORMAL,"",,1,"COOLABAH ST","TEMORA",2666,"31/1043112",IN1,2672,M,01/07/2018,69000,14A(1),6A(1),01/07/2017,62400,14A(1),6A(1),01/07/2016,51700,14A(1),6A(1),01/07/2015,47000,14A(1),6A(1),01/07/2014,36000,14A(1),6A(1),
538,TEMORA,2920837,NORMAL,"",,90,"THANOWRING SCHOOL RD","TEMORA",2666,"1/1040415",RU1,40.43,H,01/07/2018,159000,14A(1),6A(1),01/07/2017,124000,14A(1),6A(1),01/07/2016,116000,14A(1),6A(1),01/07/2015,111000,14A(1),6A(1),01/07/2014,101000,14A(1),6A(1),
538,TEMORA,2924354,NORMAL,"",,2-12,"TOM MOON AVE","TEMORA",2666,"52/1043165",R5,6.848,H,01/07/2018,220000,14A(1),6A(1),01/07/2017,201000,14A(1),6A(1),01/07/2016,188000,14A(1),6A(1),01/07/2015,191000,14A(1),6A(1),01/07/2014,174000,14A(1),6A(1),
538,TEMORA,2924696,NORMAL,"",,366,"THANOWRING SCHOOL RD","TEMORA",2666,"1/1043221",RU1,46,H,01/07/2018,137000,14A(1),6A(1),01/07/2017,106000,14A(1),6A(1),01/07/2016,98900,14A(1),6A(1),01/07/2015,89800,14A(1),6A(1),01/07/2014,78100,14A(1),6A(1),
538,TEMORA,2907042,NORMAL,"",,301,"HENNESSYS RD","STOCKINBINGAL",2725,"C/364079 Enclosure Permit 196534",RU1,42.55,H,01/07/2018,173000,14A(1),14I,01/07/2017,133000,14A(1),14I,01/07/2016,96100,14A(1),14I,01/07/2015,87300,14A(1),14I,01/07/2014,75900,14A(1),14I,
538,TEMORA,2907054,NORMAL,"",,684,"REYNOLDS LANE","COMBANING",2666,"97, 98, 166/750624",RU1,94.49,H,01/07/2018,356000,14A(1),6A(1),01/07/2017,274000,14A(1),6A(1),01/07/2016,227000,14A(1),6A(1),01/07/2015,197000,14A(1),6A(1),01/07/2014,179000,14A(1),6A(1),
538,TEMORA,2907057,NORMAL,"",,32,"MANDAMAH ST","ARIAH PARK",2665,"1/1023103",RU5,2.156,H,01/07/2018,25300,14A(1),6A(1),01/07/2017,25300,14A(1),6A(1),01/07/2016,16900,14A(1),6A(1),01/07/2015,16900,14A(1),6A(1),01/07/2014,16000,14A(1),6A(1),
538,TEMORA,2907064,NORMAL,"",,908,"SLINGERS RD","GIDGINBUNG",2666,"4, 6, 66/750595",RU1,276.55,H,01/07/2018,651000,14A(1),6A(1),01/07/2017,501000,14A(1),6A(1),01/07/2016,361000,14A(1),6A(1),01/07/2015,328000,14A(1),6A(1),01/07/2014,285000,14A(1),6A(1),
538,TEMORA,2907065,NORMAL,"",,112,"SLINGERS RD","GIDGINBUNG",2666,"5, 65/750595",RU1,241.34,H,01/07/2018,569000,14A(1),6A(1),01/07/2017,438000,14A(1),6A(1),01/07/2016,315000,14A(1),6A(1),01/07/2015,286000,14A(1),6A(1),01/07/2014,249000,14A(1),6A(1),
538,TEMORA,2921353,NORMAL,"",,7818,"MILVALE RD","TEMORA",2666,"28/1040973",IN1,1.13,H,01/07/2018,190000,14A(1),6A(1),01/07/2017,172000,14A(1),6A(1),01/07/2016,143000,14A(1),6A(1),01/07/2015,130000,14A(1),6A(1),01/07/2014,90400,14A(1),6A(1),
538,TEMORA,2921493,NORMAL,"",,157,"TREVASKIS LANE","ARIAH PARK",2665,"1/657636",RU1,222.9,H,01/07/2018,640000,14A(1),6A(1),01/07/2017,494000,14A(1),6A(1),01/07/2016,411000,14A(1),6A(1),01/07/2015,359000,14A(1),6A(1),01/07/2014,312000,14A(1),6A(1),
538,TEMORA,2928596,NORMAL,"",,96,"TURNERS RD","ARIAH PARK",2665,"2/220689",RU1,147.46,H,01/07/2018,496000,14A(1),6A(1),01/07/2017,383000,14A(1),6A(1),01/07/2016,319000,14A(1),6A(1),01/07/2015,279000,14A(1),6A(1),01/07/2014,243000,14A(1),6A(1),
538,TEMORA,2928597,NORMAL,"",,222,"TURNERS RD","ARIAH PARK",2665,"1/664337 30/750869",RU1,663.3,H,01/07/2018,1700000,14A(1),6A(1),01/07/2017,1310000,14A(1),6A(1),01/07/2016,1090000,14A(1),6A(1),01/07/2015,953000,14A(1),6A(1),01/07/2014,829000,14A(1),6A(1),
538,TEMORA,2974818,NORMAL,"",,6373,"MILVALE RD","GROGAN",2666,"1/652392 30, 31, 37/750629",RU1,356.95,H,01/07/2018,1440000,14A(1),6A(1),01/07/2017,1110000,14A(1),6A(1),01/07/2016,799000,14A(1),6A(1),01/07/2015,726000,14A(1),6A(1),01/07/2014,631000,14A(1),6A(1),
538,TEMORA,2974821,NORMAL,"",,6199,"MILVALE RD","GROGAN",2666,"1/122394 1, 2, 3/133323 1/665408 23, 32, 38, 51, 60, 63, 72, 78, 96/750629 1/820829",RU1,559.1,H,01/07/2018,1900000,14A(1),6A(1),01/07/2017,1460000,14A(1),6A(1),01/07/2016,1050000,14A(1),6A(1),01/07/2015,954000,14A(1),6A(1),01/07/2014,830000,14A(1),6A(1),
538,TEMORA,2998043,NORMAL,"",,366,"REGANS RD","BARMEDMAN",2668,"5/750623",RU1,167.6,H,01/07/2018,465000,14A(1),6A(1)/28,01/07/2017,365000,14A(1),6A(1)/28,01/07/2016,261000,14A(1),6A(1)/28,01/07/2015,237000,14A(1),6A(1)/28,01/07/2014,206000,14A(1),6A(1)/28,
538,TEMORA,2998044,NORMAL,"",,196,"WESTS RD","BARMEDMAN",2668,"19/750623",RU1,485.6,H,01/07/2018,1230000,14A(1),6A(1),01/07/2017,949000,14A(1),6A(1),01/07/2016,683000,14A(1),6A(1),01/07/2015,620000,14A(1),6A(1),01/07/2014,539000,14A(1),6A(1),
538,TEMORA,3002516,NORMAL,"",,570,"MORANGARELL RD","NARRABURRA",2666,"21/1055648",RU1,41.51,H,01/07/2018,160000,14A(1),6A(1),01/07/2017,123000,14A(1),6A(1),01/07/2016,115000,14A(1),6A(1),01/07/2015,110000,14A(1),6A(1),01/07/2014,90200,14A(1),6A(1),
538,TEMORA,2947558,NORMAL,"",,6,"KURRAWONG ST","TEMORA",2666,"10/1046561",R5,2,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,104000,14A(1),6A(1),01/07/2014,95000,14A(1),6A(1),
538,TEMORA,2947559,NORMAL,"",,8,"KURRAWONG ST","TEMORA",2666,"11/1046561",R5,2,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,104000,14A(1),6A(1),01/07/2014,95000,14A(1),6A(1),
538,TEMORA,2947560,NORMAL,"",,7,"KURRAWONG ST","TEMORA",2666,"12/1046561",R5,2,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,104000,14A(1),6A(1),01/07/2014,95000,14A(1),6A(1),
538,TEMORA,2947561,NORMAL,"",,5,"KURRAWONG ST","TEMORA",2666,"13/1046561",R5,2,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,104000,14A(1),6A(1),01/07/2014,95000,14A(1),6A(1),
538,TEMORA,2947563,NORMAL,"",,1,"KURRAWONG ST","TEMORA",2666,"15/1046561",R5,2,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,104000,14A(1),6A(1),01/07/2014,95000,14A(1),6A(1),
538,TEMORA,2947564,NORMAL,"",,180,"BUNDAWARRAH RD","TEMORA",2666,"16/1046561",R5,2,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,104000,14A(1),6A(1),01/07/2014,95000,14A(1),6A(1),
538,TEMORA,2947565,NORMAL,"",,194,"BUNDAWARRAH RD","TEMORA",2666,"17/1046561",R5,4.979,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,106000,14A(1),6A(1),01/07/2014,96000,14A(1),6A(1),
538,TEMORA,2947566,NORMAL,"",,2,"KURRAWONG ST","TEMORA",2666,"8/1046561",R5,2,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,104000,14A(1),6A(1),01/07/2014,95000,14A(1),6A(1),
538,TEMORA,2947567,NORMAL,"",,4,"KURRAWONG ST","TEMORA",2666,"9/1046561",R5,2,H,01/07/2018,140000,14A(1),6A(1),01/07/2017,128000,14A(1),6A(1),01/07/2016,120000,14A(1),6A(1),01/07/2015,104000,14A(1),6A(1),01/07/2014,95000,14A(1),6A(1),
538,TEMORA,2998948,NORMAL,"",,35,"GALLIPOLI ST","TEMORA",2666,"6/832132",R1,1008,M,01/07/2018,78900,14A(1),6A(1),01/07/2017,75100,14A(1),6A(1),01/07/2016,75100,14A(1),6A(1),01/07/2015,71500,14A(1),6A(1),01/07/2014,55000,14A(1),6A(1),
538,TEMORA,2998949,NORMAL,"",,33,"GALLIPOLI ST","TEMORA",2666,"7/832132",R1,1008,M,01/07/2018,78900,14A(1),6A(1),01/07/2017,75100,14A(1),6A(1),01/07/2016,75100,14A(1),6A(1),01/07/2015,71500,14A(1),6A(1),01/07/2014,55000,14A(1),6A(1),
538,TEMORA,2998954,NORMAL,"",,175,"WIENCKES RD","GROGAN",2666,"17/750629",RU1,113.33,H,01/07/2018,439000,14A(1),6A(1),01/07/2017,338000,14A(1),6A(1),01/07/2016,243000,14A(1),6A(1),01/07/2015,221000,14A(1),6A(1),01/07/2014,192000,14A(1),6A(1),
538,TEMORA,2973333,NORMAL,"",,196,"VEARINGS RD","ARIAH PARK",2665,"21/1050172",RU1,203.8,H,01/07/2018,586000,14A(1),6A(1),01/07/2017,452000,14A(1),6A(1),01/07/2016,376000,14A(1),6A(1),01/07/2015,328000,14A(1),6A(1),01/07/2014,285000,14A(1),6A(1),
538,TEMORA,2973334,NORMAL,"",,350,"VEARINGS RD","ARIAH PARK",2665,"22/1050172",RU1,92.82,H,01/07/2018,315000,14A(1),6A(1),01/07/2017,243000,14A(1),6A(1),01/07/2016,202000,14A(1),6A(1),01/07/2015,176000,14A(1),6A(1),01/07/2014,153000,14A(1),6A(1),
538,TEMORA,2973601,NORMAL,"",,3,"MANSFIELD RD","TEMORA",2666,"20/B/6207",R1,1012,M,01/07/2018,55000,14A(1),6A(1),01/07/2017,50400,14A(1),6A(1),01/07/2016,47500,14A(1),6A(1),01/07/2015,45600,14A(1),6A(1),01/07/2014,41500,14A(1),6A(1),
538,TEMORA,2973634,NORMAL,"",,3,"GLASSOP ST","TEMORA",2666,"12/583225",R1,966.1,M,01/07/2018,76400,14A(1),6A(1),01/07/2017,72800,14A(1),6A(1),01/07/2016,72800,14A(1),6A(1),01/07/2015,69300,14A(1),6A(1),01/07/2014,63000,14A(1),6A(1),
