DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419858,NORMAL,"",,265,"PARKER ST","COOTAMUNDRA",2590,"2/167177 1/517819",B3,309.8,M,01/07/2018,53400,14A(1),6A(1),01/07/2017,43100,14A(1),6A(1),01/07/2016,41800,14A(1),6A(1),01/07/2015,39800,14A(1),6A(1),01/07/2014,39800,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419859,NORMAL,"",,263,"PARKER ST","COOTAMUNDRA",2590,"1/900520",B3,303.5,M,01/07/2018,55300,14A(1),6A(1),01/07/2017,44600,14A(1),6A(1),01/07/2016,43300,14A(1),6A(1),01/07/2015,41200,14A(1),6A(1),01/07/2014,41200,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419860,NORMAL,"",,257,"PARKER ST","COOTAMUNDRA",2590,"3B/104539 1/781899",B3,1226,M,01/07/2018,187000,14A(1),14G,01/07/2017,151000,14A(1),14G,01/07/2016,147000,14A(1),14G,01/07/2015,140000,14A(1),14G,01/07/2014,140000,14A(1),14G,
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419862,NORMAL,"",,241,"PARKER ST","COOTAMUNDRA",2590,"3D/921344",B3,335.1,M,01/07/2018,73000,14A(1),6A(1),01/07/2017,58900,14A(1),6A(1),01/07/2016,57200,14A(1),6A(1),01/07/2015,54400,14A(1),6A(1),01/07/2014,54400,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419863,NORMAL,"",,239,"PARKER ST","COOTAMUNDRA",2590,"3A/104539",B3,271.9,M,01/07/2018,65000,14A(1),6A(1),01/07/2017,52400,14A(1),6A(1),01/07/2016,50900,14A(1),6A(1),01/07/2015,48400,14A(1),6A(1),01/07/2014,48400,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419865,NORMAL,"",,217,"PARKER ST","COOTAMUNDRA",2590,"A/398213",B3,240.3,M,01/07/2018,59100,14A(1),6A(1),01/07/2017,47700,14A(1),6A(1),01/07/2016,46300,14A(1),6A(1),01/07/2015,44100,14A(1),6A(1),01/07/2014,44100,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419866,NORMAL,"",,213,"PARKER ST","COOTAMUNDRA",2590,"B/398213",B3,512.2,M,01/07/2018,119000,14A(1),14G,01/07/2017,95800,14A(1),14G,01/07/2016,93000,14A(1),14G,01/07/2015,88500,14A(1),14G,01/07/2014,88500,14A(1),14G,
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419867,NORMAL,"",,211,"PARKER ST","COOTAMUNDRA",2590,"2/568883",B3,285.2,M,01/07/2018,77000,14A(1),6A(1),01/07/2017,62100,14A(1),6A(1),01/07/2016,60300,14A(1),6A(1),01/07/2015,57400,14A(1),6A(1),01/07/2014,57400,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419868,NORMAL,"",,207,"PARKER ST","COOTAMUNDRA",2590,"1/568883",B3,370.7,M,01/07/2018,96700,14A(1),6A(1),01/07/2017,78000,14A(1),6A(1),01/07/2016,75700,14A(1),6A(1),01/07/2015,72000,14A(1),6A(1),01/07/2014,72000,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419869,NORMAL,"",,205,"PARKER ST","COOTAMUNDRA",2590,"1/936341",B3,999.1,M,01/07/2018,174000,14A(1),6A(1),01/07/2017,140000,14A(1),6A(1),01/07/2016,136000,14A(1),6A(1),01/07/2015,129000,14A(1),6A(1),01/07/2014,129000,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419872,NORMAL,"",,189-191,"PARKER ST","COOTAMUNDRA",2590,"B/390478",B3,562.8,M,01/07/2018,67800,14A(1),6A(1),01/07/2017,54700,14A(1),6A(1),01/07/2016,53100,14A(1),6A(1),01/07/2015,48400,14A(1),6A(1),01/07/2014,48400,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419873,NORMAL,"",,185,"PARKER ST","COOTAMUNDRA",2590,"A/390478",B3,562.8,M,01/07/2018,67800,14A(1),6A(1),01/07/2017,54700,14A(1),6A(1),01/07/2016,53100,14A(1),6A(1),01/07/2015,48400,14A(1),6A(1),01/07/2014,48400,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419874,NORMAL,"",,181,"PARKER ST","COOTAMUNDRA",2590,"1/224209",B3,543.8,M,01/07/2018,65700,14A(1),6A(1),01/07/2017,53000,14A(1),6A(1),01/07/2016,51500,14A(1),6A(1),01/07/2015,44100,14A(1),6A(1),01/07/2014,44100,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419875,NORMAL,"",,177,"PARKER ST","COOTAMUNDRA",2590,"2/224209",B3,278.2,M,01/07/2018,33600,14A(1),6A(1),01/07/2017,27100,14A(1),6A(1),01/07/2016,26300,14A(1),6A(1),01/07/2015,23400,14A(1),6A(1),01/07/2014,23400,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419876,NORMAL,"",,171,"PARKER ST","COOTAMUNDRA",2590,"1/825067",B3,464.4,M,01/07/2018,56300,14A(1),6A(1),01/07/2017,45400,14A(1),6A(1),01/07/2016,44100,14A(1),6A(1),01/07/2015,36700,14A(1),6A(1),01/07/2014,36700,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419877,NORMAL,"",,169,"PARKER ST","COOTAMUNDRA",2590,"2/825067",B3,547.4,M,01/07/2018,65700,14A(1),6A(1),01/07/2017,53000,14A(1),6A(1),01/07/2016,51500,14A(1),6A(1),01/07/2015,41200,14A(1),6A(1),01/07/2014,41200,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419878,NORMAL,"",,161,"PARKER ST","COOTAMUNDRA",2590,"B/440420",B3,158.1,M,01/07/2018,27300,14A(1),6A(1),01/07/2017,22000,14A(1),6A(1),01/07/2016,21400,14A(1),6A(1),01/07/2015,20400,14A(1),6A(1),01/07/2014,20400,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419879,NORMAL,"",,159,"PARKER ST","COOTAMUNDRA",2590,"A/440420",B3,847.3,M,01/07/2018,68900,14A(1),14G,01/07/2017,55600,14A(1),14G,01/07/2016,54000,14A(1),14G,01/07/2015,39500,14A(1),14G,01/07/2014,39500,14A(1),14G,
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419883,NORMAL,"",,141,"PARKER ST","COOTAMUNDRA",2590,"9/35/758287",B3,1012,M,01/07/2018,92600,14A(1),6A(1),01/07/2017,74700,14A(1),6A(1),01/07/2016,72500,14A(1),6A(1),01/07/2015,53000,14A(1),6A(1),01/07/2014,53000,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419884,NORMAL,"",,129,"PARKER ST","COOTAMUNDRA",2590,"1/222142",B3,290.9,M,01/07/2018,30600,14A(1),6A(1),01/07/2017,24700,14A(1),6A(1),01/07/2016,24000,14A(1),6A(1),01/07/2015,17700,14A(1),6A(1),01/07/2014,17700,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419885,NORMAL,"",,127,"PARKER ST","COOTAMUNDRA",2590,"2/222142",B3,328.8,M,01/07/2018,30600,14A(1),6A(1),01/07/2017,24700,14A(1),6A(1),01/07/2016,24000,14A(1),6A(1),01/07/2015,17700,14A(1),6A(1),01/07/2014,17700,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419886,NORMAL,"",,125,"PARKER ST","COOTAMUNDRA",2590,"PT B/389831",B3,125.2,M,01/07/2018,19500,14A(1),14G,01/07/2017,15700,14A(1),14G,01/07/2016,15200,14A(1),14G,01/07/2015,14500,14A(1),14G,01/07/2014,14500,14A(1),14G,
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419887,NORMAL,"",,123,"PARKER ST","COOTAMUNDRA",2590,"PT B/389831",B3,260.5,M,01/07/2018,23800,14A(1),14G,01/07/2017,19200,14A(1),14G,01/07/2016,18600,14A(1),14G,01/07/2015,17700,14A(1),14G,01/07/2014,17700,14A(1),14G,
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419888,NORMAL,"",,119,"PARKER ST","COOTAMUNDRA",2590,"2/105476",B3,758.8,M,01/07/2018,70200,14A(1),6A(1),01/07/2017,56600,14A(1),6A(1),01/07/2016,55000,14A(1),6A(1),01/07/2015,39800,14A(1),6A(1),01/07/2014,39800,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419889,NORMAL,"",,115,"PARKER ST","COOTAMUNDRA",2590,"1/725230",B3,581.7,M,01/07/2018,69800,14A(1),6A(1),01/07/2017,56300,14A(1),6A(1),01/07/2016,54700,14A(1),6A(1),01/07/2015,41200,14A(1),6A(1),01/07/2014,41200,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419890,NORMAL,"",,105,"PARKER ST","COOTAMUNDRA",2590,"3, 4, 5/A/1471 A, B, C/176408",B3,6355,M,01/07/2018,383000,14A(1),6A(1),01/07/2017,309000,14A(1),6A(1),01/07/2016,300000,14A(1),6A(1),01/07/2015,270000,14A(1),6A(1),01/07/2014,270000,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419891,NORMAL,"",,91,"PARKER ST","COOTAMUNDRA",2590,"D/176408 C/349286",B3,1663,M,01/07/2018,134000,14A(1),6A(1),01/07/2017,108000,14A(1),6A(1),01/07/2016,105000,14A(1),6A(1),01/07/2015,76200,14A(1),6A(1),01/07/2014,76200,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419892,NORMAL,"",,85,"PARKER ST","COOTAMUNDRA",2590,"B/349286",B3,550.1,M,01/07/2018,59000,14A(1),6A(1),01/07/2017,47600,14A(1),6A(1),01/07/2016,46200,14A(1),6A(1),01/07/2015,34600,14A(1),6A(1),01/07/2014,34600,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419893,NORMAL,"",,81,"PARKER ST","COOTAMUNDRA",2590,"A/349286",B3,613.3,M,01/07/2018,65700,14A(1),6A(1),01/07/2017,53000,14A(1),6A(1),01/07/2016,51500,14A(1),6A(1),01/07/2015,38900,14A(1),6A(1),01/07/2014,38900,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419894,NORMAL,"",,79,"PARKER ST","COOTAMUNDRA",2590,"2/333618",B3,1485,M,01/07/2018,119000,14A(1),6A(1),01/07/2017,96300,14A(1),6A(1),01/07/2016,93500,14A(1),6A(1),01/07/2015,76200,14A(1),6A(1),01/07/2014,76200,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419895,NORMAL,"",,73,"PARKER ST","COOTAMUNDRA",2590,"A/372700",R1,935.8,M,01/07/2018,73300,14A(1),6A(1),01/07/2017,69700,14A(1),6A(1),01/07/2016,63400,14A(1),6A(1),01/07/2015,63400,14A(1),6A(1),01/07/2014,63400,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419896,NORMAL,"",,71,"PARKER ST","COOTAMUNDRA",2590,"4/D/1471",R1,878.9,M,01/07/2018,73300,14A(1),6A(1),01/07/2017,69700,14A(1),6A(1),01/07/2016,63400,14A(1),6A(1),01/07/2015,63400,14A(1),6A(1),01/07/2014,63400,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419897,NORMAL,"",,69,"PARKER ST","COOTAMUNDRA",2590,"5/D/1471",R1,1012,M,01/07/2018,73300,14A(1),6A(1),01/07/2017,69700,14A(1),6A(1),01/07/2016,63400,14A(1),6A(1),01/07/2015,63400,14A(1),6A(1),01/07/2014,63400,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419898,NORMAL,"",,67,"PARKER ST","COOTAMUNDRA",2590,"2/836480",R1,725.5,M,01/07/2018,74000,14A(1),6A(1),01/07/2017,70300,14A(1),6A(1),01/07/2016,63900,14A(1),6A(1),01/07/2015,63900,14A(1),6A(1),01/07/2014,63900,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419899,NORMAL,"",,65,"PARKER ST","COOTAMUNDRA",2590,"2/317024",R1,1075,M,01/07/2018,84900,14A(1),6A(1),01/07/2017,80700,14A(1),6A(1),01/07/2016,73400,14A(1),6A(1),01/07/2015,73400,14A(1),6A(1),01/07/2014,73400,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419900,NORMAL,"",,59,"PARKER ST","COOTAMUNDRA",2590,"1/317024",R1,803.1,M,01/07/2018,70900,14A(1),6A(1),01/07/2017,67400,14A(1),6A(1),01/07/2016,61300,14A(1),6A(1),01/07/2015,61300,14A(1),6A(1),01/07/2014,61300,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419901,NORMAL,"",,57,"PARKER ST","COOTAMUNDRA",2590,"A/101567",R1,1157,M,01/07/2018,73300,14A(1),6A(1),01/07/2017,69700,14A(1),6A(1),01/07/2016,63400,14A(1),6A(1),01/07/2015,63400,14A(1),6A(1),01/07/2014,63400,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419902,NORMAL,"",,55,"PARKER ST","COOTAMUNDRA",2590,"2/882094",R1,805.2,M,01/07/2018,73300,14A(1),6A(1),01/07/2017,69700,14A(1),6A(1),01/07/2016,63400,14A(1),6A(1),01/07/2015,63400,14A(1),6A(1),01/07/2014,63400,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419903,NORMAL,"",,51,"PARKER ST","COOTAMUNDRA",2590,"3/882094",R1,1059,M,01/07/2018,73300,14A(1),6A(1),01/07/2017,69700,14A(1),6A(1),01/07/2016,63400,14A(1),6A(1),01/07/2015,63400,14A(1),6A(1),01/07/2014,63400,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419904,NORMAL,"",,49,"PARKER ST","COOTAMUNDRA",2590,"1/167536",R1,929.5,M,01/07/2018,75500,14A(1),6A(1),01/07/2017,71800,14A(1),6A(1),01/07/2016,65300,14A(1),6A(1),01/07/2015,65300,14A(1),6A(1),01/07/2014,65300,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419905,NORMAL,"",,47,"PARKER ST","COOTAMUNDRA",2590,"PT C/328903",R1,542.8,M,01/07/2018,47500,14A(2),6A(2),01/07/2017,45300,14A(2),6A(1),01/07/2016,60700,14A(1),6A(2),01/07/2015,60700,14A(1),6A(2),01/07/2014,60700,14A(1),6A(2),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419906,NORMAL,"",,45,"PARKER ST","COOTAMUNDRA",2590,"PT C/328903",R1,380,M,01/07/2018,35000,14A(2),6A(1),01/07/2017,33300,14A(2),6A(1),01/07/2016,30300,14A(2),6A(1),01/07/2015,52400,14A(1),6A(1),01/07/2014,52400,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419907,NORMAL,"",,43,"PARKER ST","COOTAMUNDRA",2590,"A/328903",R1,1044.7,M,01/07/2018,75500,14A(1),6A(1),01/07/2017,71800,14A(1),6A(1),01/07/2016,65300,14A(1),6A(1),01/07/2015,65300,14A(1),6A(1),01/07/2014,65300,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419908,NORMAL,"",,39,"PARKER ST","COOTAMUNDRA",2590,"B/393972",R1,1246,M,01/07/2018,75500,14A(1),6A(1),01/07/2017,71800,14A(1),6A(1),01/07/2016,65300,14A(1),6A(1),01/07/2015,65300,14A(1),6A(1),01/07/2014,65300,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419909,NORMAL,"",,37,"PARKER ST","COOTAMUNDRA",2590,"A/393972",R1,689.2,M,01/07/2018,64700,14A(1),6A(1),01/07/2017,61500,14A(1),6A(1),01/07/2016,55900,14A(1),6A(1),01/07/2015,55900,14A(1),6A(1),01/07/2014,55900,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419910,NORMAL,"",,35,"PARKER ST","COOTAMUNDRA",2590,"3/668490",R1,866.3,M,01/07/2018,70900,14A(1),6A(1),01/07/2017,67400,14A(1),6A(1),01/07/2016,61300,14A(1),6A(1),01/07/2015,61300,14A(1),6A(1),01/07/2014,61300,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419911,NORMAL,"",,33,"PARKER ST","COOTAMUNDRA",2590,"2/314569",R1,913,M,01/07/2018,75500,14A(1),6A(1),01/07/2017,71800,14A(1),6A(1),01/07/2016,65300,14A(1),6A(1),01/07/2015,65300,14A(1),6A(1),01/07/2014,65300,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419912,NORMAL,"",,31,"PARKER ST","COOTAMUNDRA",2590,"B/379733",R1,537.5,M,01/07/2018,67000,14A(1),6A(1),01/07/2017,63700,14A(1),6A(1),01/07/2016,57900,14A(1),6A(1),01/07/2015,57900,14A(1),6A(1),01/07/2014,57900,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419913,NORMAL,"",,29,"PARKER ST","COOTAMUNDRA",2590,"C/379733",R1,461.6,M,01/07/2018,67000,14A(1),6A(1),01/07/2017,63700,14A(1),6A(1),01/07/2016,57900,14A(1),6A(1),01/07/2015,57900,14A(1),6A(1),01/07/2014,57900,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419914,NORMAL,"",,27,"PARKER ST","COOTAMUNDRA",2590,"9/4571 B/932646",R1,796.61,M,01/07/2018,70900,14A(1),6A(1),01/07/2017,67400,14A(1),6A(1),01/07/2016,61300,14A(1),6A(1),01/07/2015,61300,14A(1),6A(1),01/07/2014,61300,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419915,NORMAL,"",,25,"PARKER ST","COOTAMUNDRA",2590,"11/4571 A/932646",R1,720.8,M,01/07/2018,64700,14A(1),6A(1),01/07/2017,61500,14A(1),6A(1),01/07/2016,55900,14A(1),6A(1),01/07/2015,55900,14A(1),6A(1),01/07/2014,55900,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419916,NORMAL,"",,23,"PARKER ST","COOTAMUNDRA",2590,"12/4571",R1,505.9,M,01/07/2018,49100,14A(1),6A(1),01/07/2017,46700,14A(1),6A(1),01/07/2016,42500,14A(1),6A(1),01/07/2015,42500,14A(1),6A(1),01/07/2014,42500,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419917,NORMAL,"",,21,"PARKER ST","COOTAMUNDRA",2590,"13, 14/4571",R1,1012,M,01/07/2018,73300,14A(1),6A(1),01/07/2017,69700,14A(1),6A(1),01/07/2016,63400,14A(1),6A(1),01/07/2015,63400,14A(1),6A(1),01/07/2014,63400,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419918,NORMAL,"",,19,"PARKER ST","COOTAMUNDRA",2590,"15, 16/4571",R1,1012,M,01/07/2018,73300,14A(1),6A(1),01/07/2017,69700,14A(1),6A(1),01/07/2016,63400,14A(1),6A(1),01/07/2015,63400,14A(1),6A(1),01/07/2014,63400,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419919,NORMAL,"",,17,"PARKER ST","COOTAMUNDRA",2590,"17, 18/4571",R1,1012,M,01/07/2018,73300,14A(1),6A(1),01/07/2017,69700,14A(1),6A(1),01/07/2016,63400,14A(1),6A(1),01/07/2015,63400,14A(1),6A(1),01/07/2014,63400,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419920,NORMAL,"",,15,"PARKER ST","COOTAMUNDRA",2590,"1/303425",R1,724,M,01/07/2018,64700,14A(1),6A(1),01/07/2017,61500,14A(1),6A(1),01/07/2016,55900,14A(1),6A(1),01/07/2015,55900,14A(1),6A(1),01/07/2014,55900,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419921,NORMAL,"",,13,"PARKER ST","COOTAMUNDRA",2590,"2/303425",R1,758.8,M,01/07/2018,64700,14A(1),6A(1),01/07/2017,61500,14A(1),6A(1),01/07/2016,55900,14A(1),6A(1),01/07/2015,55900,14A(1),6A(1),01/07/2014,55900,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419922,NORMAL,"",,11,"PARKER ST","COOTAMUNDRA",2590,"1/959432",R1,841,M,01/07/2018,67000,14A(1),6A(1),01/07/2017,63700,14A(1),6A(1),01/07/2016,57900,14A(1),6A(1),01/07/2015,57900,14A(1),6A(1),01/07/2014,57900,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419923,NORMAL,"",,9,"PARKER ST","COOTAMUNDRA",2590,"1/434192",R1,847.3,M,01/07/2018,67000,14A(1),6A(1),01/07/2017,63700,14A(1),6A(1),01/07/2016,57900,14A(1),6A(1),01/07/2015,57900,14A(1),6A(1),01/07/2014,57900,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419924,NORMAL,"",,7,"PARKER ST","COOTAMUNDRA",2590,"2/434192",R1,834.7,M,01/07/2018,67000,14A(1),6A(1),01/07/2017,63700,14A(1),6A(1),01/07/2016,57900,14A(1),6A(1),01/07/2015,57900,14A(1),6A(1),01/07/2014,57900,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419925,NORMAL,"",,2,"CHAMEN LANE","COOTAMUNDRA",2590,"10/10285",R1,1138,M,01/07/2018,19800,14A(1),6A(1),01/07/2017,18800,14A(1),6A(1),01/07/2016,17100,14A(1),6A(1),01/07/2015,17100,14A(1),6A(1),01/07/2014,17100,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419926,NORMAL,"",,5,"PARKER ST","COOTAMUNDRA",2590,"27, 28/4571",R1,1012,M,01/07/2018,69400,14A(1),6A(1),01/07/2017,66000,14A(1),6A(1),01/07/2016,60000,14A(1),6A(1),01/07/2015,60000,14A(1),6A(1),01/07/2014,60000,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419927,NORMAL,"",,3,"PARKER ST","COOTAMUNDRA",2590,"29/4571",R1,505.9,M,01/07/2018,45200,14A(1),6A(1),01/07/2017,43000,14A(1),6A(1),01/07/2016,39100,14A(1),6A(1),01/07/2015,39100,14A(1),6A(1),01/07/2014,39100,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419928,NORMAL,"",,1,"PARKER ST","COOTAMUNDRA",2590,"30/4571",R1,790.4,M,01/07/2018,51000,14A(1),6A(1),01/07/2017,48500,14A(1),6A(1),01/07/2016,44100,14A(1),6A(1),01/07/2015,44100,14A(1),6A(1),01/07/2014,44100,14A(1),6A(1),
