DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
274,SNOWY VALLEYS,2818869,NORMAL,"",,15,"CAPPER ST","TUMUT",2720,"21/1025189",R2,938.9,M,01/07/2018,82200,14A(1),6A(1),01/07/2017,78500,14A(1),6A(1),01/07/2016,74700,14A(1),6A(1),01/07/2015,74700,14A(1),6A(1),01/07/2014,74700,14A(1),6A(1),
274,SNOWY VALLEYS,2823171,NORMAL,"",,992,"SNOWY MOUNTAINS HWY","GADARA",2720,"40/1027420",RU1,42.04,H,01/07/2018,253000,14A(1),6A(1),01/07/2017,203000,14A(1),6A(1),01/07/2016,180000,14A(1),6A(1),01/07/2015,180000,14A(1),6A(1),01/07/2014,180000,14A(1),6A(1),
274,SNOWY VALLEYS,2823172,NORMAL,"",,2,"GADARA RD","GADARA",2720,"41/1027420",RU1,1.47,H,01/07/2018,125000,14A(1),6A(1),01/07/2017,120000,14A(1),6A(1),01/07/2016,119700,14A(1),6A(1),01/07/2015,126000,14A(1),6A(1),01/07/2014,126000,14A(1),6A(1),
274,SNOWY VALLEYS,2841027,NORMAL,"",,,"JINGELLIC RD","TUMBARUMBA",2653,"1/1031033",IN1,7.249,H,01/07/2018,100000,14A(1),6A(1),01/07/2017,97800,14A(1),6A(1),01/07/2016,97800,14A(1),6A(1),01/07/2015,97800,14A(1),6A(1),01/07/2014,97800,14A(1),6A(1),
274,SNOWY VALLEYS,2841028,NORMAL,"",,3966,"JINGELLIC RD","TUMBARUMBA",2653,"2/1031033",IN1,10.45,H,01/07/2018,118000,14A(1),6A(1),01/07/2017,115000,14A(1),6A(1),01/07/2016,115000,14A(1),6A(1),01/07/2015,115000,14A(1),6A(1),01/07/2014,115000,14A(1),6A(1),
274,SNOWY VALLEYS,2835374,NORMAL,"",,76-78,"MERIVALE ST","TUMUT",2720,"1/1029885",R3,1095,M,01/07/2018,113000,14A(1),6A(1),01/07/2017,110000,14A(1),6A(1),01/07/2016,107508,14A(1),6A(1),01/07/2015,102000,14A(1),6A(1),01/07/2014,102000,14A(1),6A(1),
274,SNOWY VALLEYS,2835375,NORMAL,"",,36A,"LAMBIE ST","TUMUT",2720,"2/1029885",R3,879.5,M,01/07/2018,99900,14A(1),6A(1),01/07/2017,97100,14A(1),6A(1),01/07/2016,94860,14A(1),6A(1),01/07/2015,90000,14A(1),6A(1),01/07/2014,90000,14A(1),6A(1),
274,SNOWY VALLEYS,2835376,NORMAL,"",,74,"MERIVALE ST","TUMUT",2720,"3/1029885",R3,1011,M,01/07/2018,113000,14A(1),6A(1),01/07/2017,110000,14A(1),6A(1),01/07/2016,107508,14A(1),6A(1),01/07/2015,102000,14A(1),6A(1),01/07/2014,102000,14A(1),6A(1),
274,SNOWY VALLEYS,2835377,NORMAL,"",,72,"MERIVALE ST","TUMUT",2720,"4/1029885",R3,1011,M,01/07/2018,113000,14A(1),6A(1),01/07/2017,110000,14A(1),6A(1),01/07/2016,107508,14A(1),6A(1),01/07/2015,102000,14A(1),6A(1),01/07/2014,102000,14A(1),6A(1),
274,SNOWY VALLEYS,2860587,NORMAL,"",,17,"MITCHELL ST","TUMBARUMBA",2653,"2/708216",R1,1000,M,01/07/2018,31800,14A(1),6A(1),01/07/2017,30100,14A(1),6A(1),01/07/2016,30100,14A(1),6A(1),01/07/2015,30100,14A(1),6A(1),01/07/2014,30100,14A(1),6A(1),
274,SNOWY VALLEYS,2860885,NORMAL,"",2,370,"MORGANS RESERVE RD","MUNDONGO",2720,"11/1010908",R5,6.31,H,01/07/2018,192000,14A(1),6A(1),01/07/2017,160000,14A(1),6A(1),01/07/2016,160083,14A(1),6A(1),01/07/2015,189000,14A(1),6A(1),01/07/2014,189000,14A(1),6A(1),
274,SNOWY VALLEYS,2860899,NORMAL,"",,,"BATLOW RD","GILMORE",2720,"105, 121, 122, 123, 124, 135, 158/757229",RU1,137.8,H,01/07/2018,244000,14A(1),6A(1),01/07/2017,196000,14A(1),6A(1),01/07/2016,174000,14A(1),6A(1),01/07/2015,174000,14A(1),6A(1),01/07/2014,174000,14A(1),6A(1),
274,SNOWY VALLEYS,2860897,NORMAL,"",,,"BATLOW RD","GILMORE",2720,"1, 2/1012798",RU1,3.411,H,01/07/2018,138000,14A(1),6A(1),01/07/2017,130000,14A(1),6A(1),01/07/2016,126000,14A(1),6A(1),01/07/2015,126000,14A(1),6A(1),01/07/2014,126000,14A(1),6A(1),
274,SNOWY VALLEYS,2819666,NORMAL,"",,8,"BUNDARA CRES","TUMUT",2720,"1/1025915",R5,4611,M,01/07/2018,124000,14A(1),6A(1),01/07/2017,112000,14A(1),6A(1),01/07/2016,105000,14A(1),6A(1),01/07/2015,105000,14A(1),6A(1),01/07/2014,105000,14A(1),6A(1),
274,SNOWY VALLEYS,2819667,NORMAL,"",,10,"BUNDARA CRES","TUMUT",2720,"2/1025915",R5,4609,M,01/07/2018,124000,14A(1),6A(1),01/07/2017,112000,14A(1),6A(1),01/07/2016,105000,14A(1),6A(1),01/07/2015,105000,14A(1),6A(1),01/07/2014,105000,14A(1),6A(1),
274,SNOWY VALLEYS,2832619,NORMAL,"",,,"ROSEWOOD HILLS RD","ROSEWOOD",2652,"12/1029490",RU1,26.88,H,01/07/2018,57900,14A(1),6A(1),01/07/2017,57900,14A(1),6A(1),01/07/2016,51700,14A(1),6A(1),01/07/2015,115000,14A(1),6A(1),01/07/2014,115000,14A(1),6A(1),
274,SNOWY VALLEYS,2832620,NORMAL,"",,,"ROSEWOOD HILLS RD","ROSEWOOD",2652,"13/1029490",RU1,40.01,H,01/07/2018,171000,14A(1),6A(1),01/07/2017,149000,14A(1),6A(1),01/07/2016,129000,14A(1),6A(1),01/07/2015,129000,14A(1),6A(1),01/07/2014,129000,14A(1),6A(1),
274,SNOWY VALLEYS,2841815,NORMAL,"",4,54,"CLOVERDALE RD","MUNDONGO",2720,"22/804813",R5,1.901,H,01/07/2018,146000,14A(1),6A(1),01/07/2017,122000,14A(1),6A(1),01/07/2016,122815,14A(1),6A(1),01/07/2015,145000,14A(1),6A(1),01/07/2014,145000,14A(1),6A(1),
274,SNOWY VALLEYS,2841816,NORMAL,"",3,54,"CLOVERDALE RD","MUNDONGO",2720,"23/804813",R5,1.95,H,01/07/2018,146000,14A(1),6A(1),01/07/2017,122000,14A(1),6A(1),01/07/2016,122815,14A(1),6A(1),01/07/2015,145000,14A(1),6A(1),01/07/2014,145000,14A(1),6A(1),
274,SNOWY VALLEYS,2841832,NORMAL,"",,123,"RUSSELL ST","TUMUT",2720,"24/1025910",R2,990,M,01/07/2018,70000,14A(1),6A(1),01/07/2017,64900,14A(1),6A(1),01/07/2016,63200,14A(1),6A(1),01/07/2015,63200,14A(1),6A(1),01/07/2014,63200,14A(1),6A(1),
274,SNOWY VALLEYS,2845572,NORMAL,"",,,"DUNNS RD","ELLERSLIE",2729,"1/567880",E1,49.38,H,01/07/2018,28200,14A(1),6A(1),01/07/2017,24600,14A(1),6A(1),01/07/2016,24600,14A(1),6A(1),01/07/2015,24600,14A(1),6A(1),01/07/2014,24600,14A(1),6A(1),
274,SNOWY VALLEYS,2845627,NORMAL,"",,,"BRUNGLE RD","BOMBOWLEE",2720,"5/1030611",RU1,30.08,H,01/07/2018,357000,14A(1),6A(1),01/07/2017,276000,14A(1),6A(1),01/07/2016,263000,14A(1),6A(1),01/07/2015,263000,14A(1),6A(1),01/07/2014,263000,14A(1),6A(1),
274,SNOWY VALLEYS,2851724,NORMAL,"",,3966,"JINGELLIC RD","TUMBARUMBA",2653,"A/338630",IN1,4.047,H,01/07/2018,53300,14A(1),6A(1),01/07/2017,51800,14A(1),6A(1),01/07/2016,51800,14A(1),6A(1),01/07/2015,51800,14A(1),6A(1),01/07/2014,51800,14A(1),6A(1),
274,SNOWY VALLEYS,2858099,NORMAL,"",,,"ARGALONG RD","LACMALAC",2720,"1, 2/1034127",RU1,36.44,H,01/07/2018,215000,14A(1),6A(1),01/07/2017,166000,14A(1),6A(1),01/07/2016,158000,14A(1),6A(1),01/07/2015,158000,14A(1),6A(1),01/07/2014,158000,14A(1),6A(1),
274,SNOWY VALLEYS,2861189,NORMAL,"",,63,"RICHMOND ST","TUMUT",2720,"5/20112",R3,607,M,01/07/2018,94300,14A(1),6A(1),01/07/2017,91700,14A(1),6A(1),01/07/2016,89590,14A(1),6A(1),01/07/2015,85000,14A(1),6A(1),01/07/2014,85000,14A(1),6A(1),
274,SNOWY VALLEYS,2861256,NORMAL,"",,,"BOMBOWLEE CREEK RD","BOMBOWLEE CREEK",2720,"2/177686 37, 48, 362/750991",RU1,205.5,H,01/07/2018,357000,14A(1),6A(1),01/07/2017,266000,14A(1),6A(1),01/07/2016,239400,14A(1),6A(1),01/07/2015,228000,14A(1),6A(1),01/07/2014,253000,14A(1),6A(1),
274,SNOWY VALLEYS,2881781,NORMAL,"",,431,"LACMALAC RD","LACMALAC",2720,"21/1037028",R5,1,H,01/07/2018,127000,14A(1),6A(1),01/07/2017,106000,14A(1),6A(1),01/07/2016,106722,14A(1),6A(1),01/07/2015,126000,14A(1),6A(1),01/07/2014,126000,14A(1),6A(1),
274,SNOWY VALLEYS,2881782,NORMAL,"",,425,"LACMALAC RD","LACMALAC",2720,"22/1037028",R5,2.62,H,01/07/2018,192000,14A(1),6A(1),01/07/2017,160000,14A(1),6A(1),01/07/2016,160083,14A(1),6A(1),01/07/2015,189000,14A(1),6A(1),01/07/2014,189000,14A(1),6A(1),
274,SNOWY VALLEYS,2884937,NORMAL,"",,61,"RICHMOND ST","TUMUT",2720,"4/20112 B/373564",R3,1322.35,M,01/07/2018,132000,14A(1),6A(1),01/07/2017,129000,14A(1),6A(1),01/07/2016,126480,14A(1),6A(1),01/07/2015,120000,14A(1),6A(1),01/07/2014,120000,14A(1),6A(1),
274,SNOWY VALLEYS,2864774,NORMAL,"",,638,"WEST GILMORE RD","GILMORE",2720,"23/1034800",RU1,9.998,H,01/07/2018,191000,14A(1),6A(1),01/07/2017,180000,14A(1),6A(1),01/07/2016,175000,14A(1),6A(1),01/07/2015,175000,14A(1),6A(1),01/07/2014,175000,14A(1),6A(1),
274,SNOWY VALLEYS,2864775,NORMAL,"",,656,"WEST GILMORE RD","GILMORE",2720,"24/1034800",RU1,28.5,H,01/07/2018,208000,14A(1),6A(1),01/07/2017,196000,14A(1),6A(1),01/07/2016,190000,14A(1),6A(1),01/07/2015,190000,14A(1),6A(1),01/07/2014,190000,14A(1),6A(1),
274,SNOWY VALLEYS,2871247,NORMAL,"",,,"WALTEELA RD","MANNUS",2653,"34/755853",E3,148.5,H,01/07/2018,66600,14A(1),6A(1),01/07/2017,64800,14A(1),6A(1),01/07/2016,59200,14A(1),6A(1),01/07/2015,59200,14A(1),6A(1),01/07/2014,59200,14A(1),6A(1),
274,SNOWY VALLEYS,2871248,NORMAL,"",,,"MANNUS LAKE RD","TOOMA",2642,"35/755853",E3,118.87,H,01/07/2018,55000,14A(1),6A(1),01/07/2017,53500,14A(1),6A(1),01/07/2016,48900,14A(1),6A(1),01/07/2015,48900,14A(1),6A(1),01/07/2014,51500,14A(1),6A(1),
274,SNOWY VALLEYS,2882354,NORMAL,"",,56,"EAST ST","TUMUT",2720,"1/1036983",RU1,1.257,H,01/07/2018,178000,14A(1),6A(1),01/07/2017,171000,14A(1),6A(1),01/07/2016,171000,14A(1),6A(1),01/07/2015,180000,14A(1),6A(1),01/07/2014,180000,14A(1),6A(1),
274,SNOWY VALLEYS,2885731,NORMAL,"",,1284,"BATLOW RD","WILLIGOBUNG",2653,"1/165067",RU1,145.4,M,01/07/2018,4970,14A(1),6A(1),01/07/2017,4210,14A(1),6A(1),01/07/2016,3830,14A(1),6A(1),01/07/2015,3830,14A(1),6A(1),01/07/2014,3830,14A(1),6A(1),
274,SNOWY VALLEYS,2869060,NORMAL,"",,,"YAVEN CREEK RD","YAVEN CREEK",2729,"14/1029864",RU1,35.43,H,01/07/2018,39500,14A(1),6A(1),01/07/2017,37600,14A(1),6A(1),01/07/2016,36960,14A(1),6A(1),01/07/2015,33600,14A(1),6A(1),01/07/2014,33600,14A(1),6A(1),
274,SNOWY VALLEYS,2869061,NORMAL,"",,,"YAVEN CREEK RD","YAVEN CREEK",2729,"15/1029864",RU1,342.4,H,01/07/2018,999000,14A(1),6A(1),01/07/2017,744000,14A(1),6A(1),01/07/2016,668850,14A(1),6A(1),01/07/2015,637000,14A(1),6A(1),01/07/2014,637000,14A(1),6A(1),
274,SNOWY VALLEYS,2869062,NORMAL,"",,2949,"YAVEN CREEK RD","YAVEN CREEK",2729,"1/104847 1/119891 93/757215 16, 17/1029864",RU1,810.742,H,01/07/2018,2000000,14A(1),6A(1),01/07/2017,1490000,14A(1),6A(1),01/07/2016,1344000,14A(1),6A(1),01/07/2015,1280000,14A(1),6A(1),01/07/2014,1280000,14A(1),6A(1),
274,SNOWY VALLEYS,2869157,NORMAL,"",,6,"BURBURY MEWS","TUMUT",2720,"69/1035304",R2,833.4,M,01/07/2018,84200,14A(1),6A(1),01/07/2017,80400,14A(1),6A(1),01/07/2016,76500,14A(1),6A(1),01/07/2015,76500,14A(1),6A(1),01/07/2014,76500,14A(1),6A(1),
274,SNOWY VALLEYS,2869158,NORMAL,"",,4,"BURBURY MEWS","TUMUT",2720,"70/1035304",R2,833.4,M,01/07/2018,84200,14A(1),6A(1),01/07/2017,80400,14A(1),6A(1),01/07/2016,76500,14A(1),6A(1),01/07/2015,76500,14A(1),6A(1),01/07/2014,76500,14A(1),6A(1),
274,SNOWY VALLEYS,2869159,NORMAL,"",,2,"BURBURY MEWS","TUMUT",2720,"71/1035304",R2,833.4,M,01/07/2018,84200,14A(1),6A(1),01/07/2017,80400,14A(1),6A(1),01/07/2016,76500,14A(1),6A(1),01/07/2015,76500,14A(1),6A(1),01/07/2014,76500,14A(1),6A(1),
274,SNOWY VALLEYS,2889907,NORMAL,"",,558,"BOMBOWLEE CREEK RD","BOMBOWLEE CREEK",2720,"3/1013912",RU1,1.44,H,01/07/2018,149000,14A(1),6A(1),01/07/2017,143000,14A(1),6A(1),01/07/2016,142500,14A(1),6A(1),01/07/2015,150000,14A(1),6A(1),01/07/2014,150000,14A(1),6A(1),
274,SNOWY VALLEYS,2890034,NORMAL,"",,32,"ADELONG RD","TUMUT",2720,"10/1038145",IN1,2617,M,01/07/2018,238000,14A(1),6A(1),01/07/2017,229000,14A(1),6A(1),01/07/2016,211000,14A(1),6A(1),01/07/2015,211000,14A(1),6A(1),01/07/2014,211000,14A(1),6A(1),
274,SNOWY VALLEYS,2873990,NORMAL,"",,,"KEENANS RD","BATLOW",2730,"3/835364",RU1,28.59,H,01/07/2018,187000,14A(1),6A(1),01/07/2017,156000,14A(1),6A(1),01/07/2016,130000,14A(1),6A(1),01/07/2015,130000,14A(1),6A(1),01/07/2014,124000,14A(1),6A(1),
274,SNOWY VALLEYS,2873991,NORMAL,"",,129,"KEENANS RD","BATLOW",2730,"4/835364",RU1,1.399,H,01/07/2018,63500,14A(1),6A(1),01/07/2017,60500,14A(1),6A(1),01/07/2016,55000,14A(1),6A(1),01/07/2015,55000,14A(1),6A(1),01/07/2014,55000,14A(1),6A(1),
274,SNOWY VALLEYS,2874032,NORMAL,"",,210,"EAST GILMORE RD","GILMORE",2720,"20/1035341",RU1,85.05,H,01/07/2018,405000,14A(1),6A(1),01/07/2017,325000,14A(1),6A(1),01/07/2016,288000,14A(1),6A(1),01/07/2015,288000,14A(1),6A(1),01/07/2014,288000,14A(1),6A(1),
274,SNOWY VALLEYS,2874033,NORMAL,"",,,"EAST GILMORE RD","GILMORE",2720,"21/1035341 WB 187293",RU1,40.14,H,01/07/2018,238000,14A(1),6A(3),01/07/2017,224000,14A(1),6A(3),01/07/2016,217000,14A(1),6A(3),01/07/2015,217000,14A(1),6A(3),01/07/2014,217000,14A(1),6A(3),
274,SNOWY VALLEYS,2887205,NORMAL,"",,,"MARAGLE CREEK TRL","MARAGLE",2653,"PT 26/755879 7301/1164230 Licence 334793",RU1,30,H,01/07/2018,26200,14A(1),14I,01/07/2017,24800,14A(1),14I,01/07/2016,22300,14A(1),14I,01/07/2015,22300,14A(1),14I,01/07/2014,22300,14A(1),14I,
274,SNOWY VALLEYS,2887471,NORMAL,"",,,"ALPINE WAY","KHANCOBAN",2642,"10/1037559",RU1,40.34,H,01/07/2018,148000,14A(1),6A(1),01/07/2017,148000,14A(1),6A(1),01/07/2016,114000,14A(1),6A(1),01/07/2015,114000,14A(1),6A(1),01/07/2014,114000,14A(1),6A(1),
274,SNOWY VALLEYS,2877968,NORMAL,"",,3,"BACK KUNAMA RD","KUNAMA",2730,"3/847303",RU1,38.86,H,01/07/2018,202000,14A(1),6A(1),01/07/2017,193000,14A(1),6A(1),01/07/2016,190300,14A(1),6A(1),01/07/2015,173000,14A(1),6A(1),01/07/2014,173000,14A(1),6A(1),
274,SNOWY VALLEYS,2890944,NORMAL,"",,1053,"GOCUP RD","TUMUT",2720,"1/1037209",RU1,5.497,H,01/07/2018,157000,14A(1),6A(1),01/07/2017,130000,14A(1),6A(1),01/07/2016,126000,14A(1),6A(1),01/07/2015,120000,14A(1),6A(1),01/07/2014,79000,14A(1),6A(1),
274,SNOWY VALLEYS,2890945,NORMAL,"",,,"GOCUP RD","TUMUT",2720,"2/1037209",RU1,75.44,H,01/07/2018,189000,14A(1),6A(1),01/07/2017,152000,14A(1),6A(1),01/07/2016,135000,14A(1),6A(1),01/07/2015,135000,14A(1),6A(1),01/07/2014,135000,14A(1),6A(1),
274,SNOWY VALLEYS,2918340,NORMAL,"",,36-38,"FITZROY ST","TUMUT",2720,"21/1027668",R3,2405,M,01/07/2018,247000,14A(1),6A(1),01/07/2017,241000,14A(1),6A(1),01/07/2016,236096,14A(1),6A(1),01/07/2015,224000,14A(1),6A(1),01/07/2014,224000,14A(1),6A(1),
274,SNOWY VALLEYS,2918341,NORMAL,"",,,"MERIVALE ST","TUMUT",2720,"22/1027668 21/1151604",RE1,2.19,H,01/07/2018,90000,14A(1),6A(1),01/07/2017,80000,14A(1),6A(1),01/07/2016,73200,14A(1),6A(1),01/07/2015,73200,14A(1),6A(1),01/07/2014,73200,14A(1),6A(1),
274,SNOWY VALLEYS,2922183,NORMAL,"",,325,"SNOWY MOUNTAINS HWY","TUMUT",2720,"2, 3, 4, 5/111878 1, 2, 3, 4/1041936 WS 40SL039490",RU1,80.21,H,01/07/2018,1040000,14A(1),6A(3),01/07/2017,800000,14A(1),6A(3),01/07/2016,555000,14A(1),6A(3),01/07/2015,555000,14A(1),6A(3),01/07/2014,555000,14A(1),6A(3),
274,SNOWY VALLEYS,2922190,NORMAL,"",,,"EAST ST","TUMUT",2720,"1/111878 52, 53/757252 2/1036983 WS 033190",RU1,62.42,H,01/07/2018,820000,14A(1),6A(3),01/07/2017,628000,14A(1),6A(3),01/07/2016,452000,14A(1),6A(3),01/07/2015,452000,14A(1),6A(3),01/07/2014,452000,14A(1),6A(3),
274,SNOWY VALLEYS,2904377,NORMAL,"",,,"MILL RD","BATLOW",2730,"2/1039801",RU1,1751,M,01/07/2018,20500,14A(1),6A(1),01/07/2017,19600,14A(1),6A(1),01/07/2016,17900,14A(1),6A(1),01/07/2015,17900,14A(1),6A(1),01/07/2014,17900,14A(1),6A(1),
274,SNOWY VALLEYS,2904378,NORMAL,"",,107,"FOREST RD","BATLOW",2730,"3/1039801",RU1,10.205,H,01/07/2018,125000,14A(1),6A(1),01/07/2017,119000,14A(1),6A(1),01/07/2016,109000,14A(1),6A(1),01/07/2015,109000,14A(1),6A(1),01/07/2014,109000,14A(1),6A(1),
274,SNOWY VALLEYS,2904382,NORMAL,"",,620,"MANNUS CREEK RD","MANNUS",2653,"20/1040083",RU1,146.1,H,01/07/2018,657000,14A(1),6A(1),01/07/2017,567000,14A(1),6A(1),01/07/2016,447000,14A(1),6A(1),01/07/2015,447000,14A(1),6A(1),01/07/2014,389000,14A(1),6A(1),
274,SNOWY VALLEYS,2926111,NORMAL,"",,151,"EAST GILMORE RD","GILMORE",2720,"69/1043279",RU1,38.37,H,01/07/2018,342000,14A(1),6A(1),01/07/2017,322000,14A(1),6A(1),01/07/2016,312000,14A(1),6A(1),01/07/2015,312000,14A(1),6A(1),01/07/2014,312000,14A(1),6A(1),
274,SNOWY VALLEYS,2926112,NORMAL,"",,,"EAST GILMORE RD","GILMORE",2720,"70/1043279",RU1,174.1,H,01/07/2018,544000,14A(1),6A(1),01/07/2017,436000,14A(1),6A(1),01/07/2016,387000,14A(1),6A(1),01/07/2015,387000,14A(1),6A(1),01/07/2014,387000,14A(1),6A(1),
274,SNOWY VALLEYS,2922453,NORMAL,"",,32,"QUILTYS LANE","MUNDONGO",2720,"2/635091",R5,13.81,H,01/07/2018,288000,14A(1),6A(1),01/07/2017,240000,14A(1),6A(1),01/07/2016,240000,14A(1),6A(1),01/07/2015,210000,14A(1),6A(1),01/07/2014,210000,14A(1),6A(1),
274,SNOWY VALLEYS,2922470,NORMAL,"",,7,"REKA RD","ADELONG",2729,"8/1035997",RU1,55.84,H,01/07/2018,214000,14A(1),6A(1),01/07/2017,172000,14A(1),6A(1),01/07/2016,153000,14A(1),6A(1),01/07/2015,153000,14A(1),6A(1),01/07/2014,153000,14A(1),6A(1),
274,SNOWY VALLEYS,2922473,NORMAL,"",,,"GOLDEN GULLY RD","ADELONG",2729,"159/757211",RU1,8094,M,01/07/2018,14800,14A(1),6A(1),01/07/2017,13200,14A(1),6A(1),01/07/2016,12500,14A(1),6A(1),01/07/2015,12500,14A(1),6A(1),01/07/2014,12500,14A(1),6A(1),
274,SNOWY VALLEYS,2922515,NORMAL,"",,103,"REKA RD","ADELONG",2729,"11/1040507",RU1,112.5,H,01/07/2018,459000,14A(1),6A(1),01/07/2017,368000,14A(1),6A(1),01/07/2016,326000,14A(1),6A(1),01/07/2015,326000,14A(1),6A(1),01/07/2014,326000,14A(1),6A(1),
274,SNOWY VALLEYS,2891896,NORMAL,"",,100,"SMARTS RD","GOCUP",2720,"10/1038423",RU1,9.647,H,01/07/2018,203000,14A(1),6A(1),01/07/2017,195000,14A(1),6A(1),01/07/2016,194750,14A(1),6A(1),01/07/2015,205000,14A(1),6A(1),01/07/2014,205000,14A(1),6A(1),
274,SNOWY VALLEYS,2891897,NORMAL,"",,,"SMARTS RD","GOCUP",2720,"11/1038423",RU1,3.232,H,01/07/2018,22200,14A(1),6A(1),01/07/2017,18500,14A(1),6A(1),01/07/2016,18000,14A(1),6A(1),01/07/2015,18000,14A(1),6A(1),01/07/2014,18000,14A(1),6A(1),
274,SNOWY VALLEYS,2901623,NORMAL,"",,2-4,"CAMPBELL ST","ADELONG",2729,"257, 258, 259, 260/757211",RU5,7637,M,01/07/2018,54500,14A(1),6A(1),01/07/2017,55200,14A(1),6A(1),01/07/2016,53461,14A(1),6A(1),01/07/2015,58300,14A(1),6A(1),01/07/2014,58300,14A(1),6A(1),
